# Date: 2014-2-20
# Start Time: 11:13:20.63
# dB Attenuation: -9.800000e+000
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1672","label",1.000000,"2014-02-20","11:13:27.661",1.000000,1.000000,1.000000,9.000000,8.471557
"1672","label",1.000000,"2014-02-20","11:13:36.254",2.000000,2.000000,2.000000,27.000000,2.901999
"1672","label",1.000000,"2014-02-20","11:13:39.239",3.000000,4.000000,4.000000,69.000000,2.712449
"1672","label",1.000000,"2014-02-20","11:13:42.035",4.000000,2.000000,4.000000,39.000000,2.686324
"1672","label",1.000000,"2014-02-20","11:13:44.801",5.000000,2.000000,2.000000,32.000000,3.413876
"1672","label",1.000000,"2014-02-20","11:13:48.285",6.000000,4.000000,3.000000,59.000000,3.630596
"1672","label",1.000000,"2014-02-20","11:13:52.019",7.000000,3.000000,2.000000,42.000000,3.196292
"1672","label",1.000000,"2014-02-20","11:13:55.285",8.000000,2.000000,2.000000,31.000000,2.950042
"1672","label",1.000000,"2014-02-20","11:13:58.332",9.000000,3.000000,3.000000,46.000000,3.321695
"1672","label",1.000000,"2014-02-20","11:14:1.738",10.000000,1.000000,1.000000,6.000000,3.359343
"1672","label",1.000000,"2014-02-20","11:14:5.175",11.000000,2.000000,2.000000,30.000000,3.298978
"1672","label",1.000000,"2014-02-20","11:14:8.535",12.000000,1.000000,1.000000,4.000000,7.297160
"1672","label",1.000000,"2014-02-20","11:14:15.925",13.000000,3.000000,4.000000,51.000000,2.875801
"1672","label",1.000000,"2014-02-20","11:14:18.878",14.000000,1.000000,1.000000,2.000000,4.472130
"1672","label",1.000000,"2014-02-20","11:14:23.425",15.000000,3.000000,2.000000,40.000000,4.813896
"1672","label",1.000000,"2014-02-20","11:14:28.331",16.000000,1.000000,2.000000,7.000000,2.860306
"1672","label",1.000000,"2014-02-20","11:14:31.284",17.000000,4.000000,3.000000,58.000000,3.566090
"1672","label",1.000000,"2014-02-20","11:14:34.925",18.000000,4.000000,4.000000,70.000000,2.636158
"1672","label",1.000000,"2014-02-20","11:14:37.628",19.000000,3.000000,3.000000,54.000000,2.569285
"1672","label",1.000000,"2014-02-20","11:14:40.284",20.000000,3.000000,1.000000,46.000000,3.224425
"1672","label",1.000000,"2014-02-20","11:14:43.596",21.000000,1.000000,3.000000,4.000000,2.824846
"1672","label",1.000000,"2014-02-20","11:14:46.502",22.000000,4.000000,4.000000,63.000000,2.588245
"1672","label",1.000000,"2014-02-20","11:14:49.174",23.000000,4.000000,3.000000,62.000000,3.262435
"1672","label",1.000000,"2014-02-20","11:14:52.534",24.000000,3.000000,4.000000,52.000000,2.740780
"1672","label",1.000000,"2014-02-20","11:14:55.362",25.000000,2.000000,2.000000,28.000000,3.022017
"1672","label",1.000000,"2014-02-20","11:14:58.455",26.000000,3.000000,4.000000,56.000000,3.249967
"1672","label",1.000000,"2014-02-20","11:15:1.783",27.000000,4.000000,3.000000,70.000000,3.798935
"1672","label",1.000000,"2014-02-20","11:15:5.658",28.000000,1.000000,4.000000,20.000000,2.618409
"1672","label",1.000000,"2014-02-20","11:15:8.361",29.000000,2.000000,2.000000,27.000000,2.764965
"1672","label",1.000000,"2014-02-20","11:15:11.205",30.000000,2.000000,2.000000,26.000000,2.709058
