# Date: 2014-4-17
# Start Time: 16:4:34.537
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1684","label",2.000000,"2014-04-17","16:4:35.396",1.000000,2.000000,2.000000,26.000000,3.906835
"1684","label",2.000000,"2014-04-17","16:4:39.439",2.000000,3.000000,1.000000,43.000000,3.801268
"1684","label",2.000000,"2014-04-17","16:4:43.327",3.000000,2.000000,2.000000,36.000000,3.978774
"1684","label",2.000000,"2014-04-17","16:4:47.385",4.000000,4.000000,1.000000,63.000000,2.560541
"1684","label",2.000000,"2014-04-17","16:4:50.024",5.000000,4.000000,4.000000,70.000000,3.800354
"1684","label",2.000000,"2014-04-17","16:4:53.911",6.000000,3.000000,2.000000,46.000000,2.801646
"1684","label",2.000000,"2014-04-17","16:4:56.783",7.000000,1.000000,3.000000,16.000000,3.007514
"1684","label",2.000000,"2014-04-17","16:4:59.859",8.000000,2.000000,2.000000,28.000000,2.370899
"1684","label",2.000000,"2014-04-17","16:5:2.310",9.000000,3.000000,3.000000,53.000000,4.618576
"1684","label",2.000000,"2014-04-17","16:5:7.009",10.000000,3.000000,1.000000,52.000000,2.806366
"1684","label",2.000000,"2014-04-17","16:5:9.881",11.000000,4.000000,1.000000,62.000000,2.989986
"1684","label",2.000000,"2014-04-17","16:5:12.957",12.000000,3.000000,2.000000,43.000000,2.668414
"1684","label",2.000000,"2014-04-17","16:5:15.704",13.000000,2.000000,3.000000,36.000000,4.306919
"1684","label",2.000000,"2014-04-17","16:5:20.091",14.000000,4.000000,4.000000,71.000000,2.668154
"1684","label",2.000000,"2014-04-17","16:5:22.823",15.000000,1.000000,1.000000,7.000000,3.324289
"1684","label",2.000000,"2014-04-17","16:5:26.242",16.000000,2.000000,1.000000,33.000000,3.074656
"1684","label",2.000000,"2014-04-17","16:5:29.411",17.000000,2.000000,1.000000,28.000000,3.035823
"1684","label",2.000000,"2014-04-17","16:5:32.533",18.000000,2.000000,3.000000,37.000000,3.146972
"1684","label",2.000000,"2014-04-17","16:5:35.749",19.000000,3.000000,3.000000,53.000000,4.317838
"1684","label",2.000000,"2014-04-17","16:5:40.167",20.000000,4.000000,1.000000,59.000000,4.086505
"1684","label",2.000000,"2014-04-17","16:5:44.335",21.000000,1.000000,3.000000,18.000000,5.080244
"1684","label",2.000000,"2014-04-17","16:5:49.487",22.000000,4.000000,3.000000,71.000000,3.323374
"1684","label",2.000000,"2014-04-17","16:5:52.890",23.000000,3.000000,2.000000,48.000000,2.258618
"1684","label",2.000000,"2014-04-17","16:5:55.232",24.000000,3.000000,3.000000,55.000000,4.548546
"1684","label",2.000000,"2014-04-17","16:5:59.868",25.000000,1.000000,1.000000,12.000000,2.670680
"1684","label",2.000000,"2014-04-17","16:6:2.616",26.000000,4.000000,3.000000,59.000000,3.435619
"1684","label",2.000000,"2014-04-17","16:6:6.128",27.000000,1.000000,1.000000,4.000000,3.832468
"1684","label",2.000000,"2014-04-17","16:6:10.031",28.000000,1.000000,3.000000,9.000000,2.706987
"1684","label",2.000000,"2014-04-17","16:6:12.826",29.000000,4.000000,4.000000,68.000000,2.700914
"1684","label",2.000000,"2014-04-17","16:6:15.589",30.000000,1.000000,3.000000,17.000000,2.423328
