# Date: 2014-4-17
# Start Time: 16:6:24.924
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1684","label",3.000000,"2014-04-17","16:6:24.987",1.000000,4.000000,3.000000,65.000000,4.149858
"1684","label",3.000000,"2014-04-17","16:6:29.249",2.000000,3.000000,2.000000,44.000000,2.234617
"1684","label",3.000000,"2014-04-17","16:6:31.575",3.000000,3.000000,4.000000,51.000000,3.181365
"1684","label",3.000000,"2014-04-17","16:6:34.837",4.000000,4.000000,1.000000,58.000000,2.394817
"1684","label",3.000000,"2014-04-17","16:6:37.319",5.000000,1.000000,3.000000,13.000000,2.900381
"1684","label",3.000000,"2014-04-17","16:6:40.286",6.000000,2.000000,2.000000,33.000000,2.359819
"1684","label",3.000000,"2014-04-17","16:6:42.752",7.000000,4.000000,3.000000,68.000000,3.046947
"1684","label",3.000000,"2014-04-17","16:6:45.874",8.000000,3.000000,4.000000,55.000000,2.506917
"1684","label",3.000000,"2014-04-17","16:6:48.450",9.000000,1.000000,4.000000,20.000000,2.799574
"1684","label",3.000000,"2014-04-17","16:6:51.338",10.000000,1.000000,3.000000,15.000000,2.805435
"1684","label",3.000000,"2014-04-17","16:6:54.211",11.000000,1.000000,3.000000,11.000000,2.820551
"1684","label",3.000000,"2014-04-17","16:6:57.130",12.000000,3.000000,4.000000,55.000000,2.649572
"1684","label",3.000000,"2014-04-17","16:6:59.862",13.000000,4.000000,3.000000,65.000000,3.552964
"1684","label",3.000000,"2014-04-17","16:7:3.515",14.000000,4.000000,1.000000,57.000000,2.410960
"1684","label",3.000000,"2014-04-17","16:7:5.997",15.000000,2.000000,2.000000,23.000000,2.391514
"1684","label",3.000000,"2014-04-17","16:7:8.479",16.000000,1.000000,3.000000,18.000000,3.561336
"1684","label",3.000000,"2014-04-17","16:7:12.117",17.000000,2.000000,2.000000,30.000000,2.687871
"1684","label",3.000000,"2014-04-17","16:7:14.880",18.000000,4.000000,3.000000,69.000000,2.564606
"1684","label",3.000000,"2014-04-17","16:7:17.518",19.000000,2.000000,2.000000,24.000000,2.576011
"1684","label",3.000000,"2014-04-17","16:7:20.188",20.000000,2.000000,1.000000,32.000000,2.812429
"1684","label",3.000000,"2014-04-17","16:7:23.076",21.000000,3.000000,3.000000,50.000000,2.499280
"1684","label",3.000000,"2014-04-17","16:7:25.667",22.000000,4.000000,1.000000,57.000000,2.392759
"1684","label",3.000000,"2014-04-17","16:7:28.134",23.000000,2.000000,2.000000,33.000000,2.272021
"1684","label",3.000000,"2014-04-17","16:7:30.491",24.000000,1.000000,1.000000,8.000000,2.855045
"1684","label",3.000000,"2014-04-17","16:7:33.442",25.000000,3.000000,2.000000,40.000000,2.886411
"1684","label",3.000000,"2014-04-17","16:7:36.423",26.000000,4.000000,3.000000,64.000000,4.811542
"1684","label",3.000000,"2014-04-17","16:7:41.310",27.000000,1.000000,1.000000,4.000000,2.609040
"1684","label",3.000000,"2014-04-17","16:7:44.011",28.000000,2.000000,1.000000,23.000000,2.959685
"1684","label",3.000000,"2014-04-17","16:7:47.070",29.000000,1.000000,1.000000,5.000000,3.590273
"1684","label",3.000000,"2014-04-17","16:7:50.739",30.000000,2.000000,2.000000,24.000000,3.308676
