# Date: 2013-11-14
# Start Time: 15:21:12.569
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1652","label",4.000000,"2013-11-14","15:21:18.085",1.000000,2.000000,2.000000,35.000000,2.711232
"1652","label",4.000000,"2013-11-14","15:21:20.866",2.000000,4.000000,3.000000,59.000000,2.418310
"1652","label",4.000000,"2013-11-14","15:21:23.319",3.000000,4.000000,2.000000,64.000000,3.294867
"1652","label",4.000000,"2013-11-14","15:21:26.663",4.000000,2.000000,1.000000,21.000000,2.442399
"1652","label",4.000000,"2013-11-14","15:21:29.131",5.000000,1.000000,1.000000,7.000000,2.880075
"1652","label",4.000000,"2013-11-14","15:21:32.038",6.000000,2.000000,2.000000,24.000000,2.619104
"1652","label",4.000000,"2013-11-14","15:21:34.694",7.000000,2.000000,1.000000,30.000000,2.786168
"1652","label",4.000000,"2013-11-14","15:21:37.506",8.000000,1.000000,3.000000,12.000000,2.519534
"1652","label",4.000000,"2013-11-14","15:21:40.053",9.000000,4.000000,3.000000,68.000000,2.319685
"1652","label",4.000000,"2013-11-14","15:21:42.413",10.000000,2.000000,3.000000,28.000000,2.487250
"1652","label",4.000000,"2013-11-14","15:21:44.928",11.000000,1.000000,3.000000,11.000000,2.603095
"1652","label",4.000000,"2013-11-14","15:21:47.553",12.000000,2.000000,3.000000,38.000000,2.753483
"1652","label",4.000000,"2013-11-14","15:21:50.350",13.000000,1.000000,3.000000,19.000000,2.554688
"1652","label",4.000000,"2013-11-14","15:21:52.928",14.000000,4.000000,2.000000,65.000000,2.502592
"1652","label",4.000000,"2013-11-14","15:21:55.460",15.000000,3.000000,1.000000,55.000000,2.553074
"1652","label",4.000000,"2013-11-14","15:21:58.038",16.000000,3.000000,2.000000,40.000000,2.554033
"1652","label",4.000000,"2013-11-14","15:22:0.631",17.000000,4.000000,3.000000,69.000000,3.270050
"1652","label",4.000000,"2013-11-14","15:22:3.928",18.000000,2.000000,2.000000,27.000000,2.570076
"1652","label",4.000000,"2013-11-14","15:22:6.522",19.000000,3.000000,2.000000,44.000000,3.186765
"1652","label",4.000000,"2013-11-14","15:22:9.741",20.000000,1.000000,1.000000,17.000000,2.603050
"1652","label",4.000000,"2013-11-14","15:22:12.381",21.000000,4.000000,2.000000,62.000000,2.619940
"1652","label",4.000000,"2013-11-14","15:22:15.022",22.000000,3.000000,2.000000,42.000000,2.352819
"1652","label",4.000000,"2013-11-14","15:22:17.413",23.000000,3.000000,3.000000,40.000000,2.469803
"1652","label",4.000000,"2013-11-14","15:22:19.913",24.000000,3.000000,2.000000,56.000000,2.436832
"1652","label",4.000000,"2013-11-14","15:22:22.381",25.000000,3.000000,3.000000,51.000000,2.514631
"1652","label",4.000000,"2013-11-14","15:22:24.928",26.000000,4.000000,1.000000,69.000000,2.963871
"1652","label",4.000000,"2013-11-14","15:22:27.928",27.000000,4.000000,3.000000,71.000000,2.733493
"1652","label",4.000000,"2013-11-14","15:22:30.694",28.000000,3.000000,2.000000,50.000000,2.582942
"1652","label",4.000000,"2013-11-14","15:22:33.319",29.000000,2.000000,3.000000,38.000000,2.613884
"1652","label",4.000000,"2013-11-14","15:22:35.960",30.000000,1.000000,2.000000,6.000000,2.479605
