# Date: 2014-10-14
# Start Time: 17:46:54.698
# dB Attenuation: -1.010000e+01
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1804","4th",2.000000,"2014-10-14","17:47:1.422",1.000000,1.000000,1.000000,36.000000,8.000000,4.051972
"1804","4th",2.000000,"2014-10-14","17:47:5.547",2.000000,2.000000,2.000000,33.000000,69.000000,4.019455
"1804","4th",2.000000,"2014-10-14","17:47:9.607",3.000000,1.000000,1.000000,31.000000,61.000000,3.950847
"1804","4th",2.000000,"2014-10-14","17:47:13.599",4.000000,2.000000,2.000000,34.000000,70.000000,3.900822
"1804","4th",2.000000,"2014-10-14","17:47:17.581",5.000000,1.000000,1.000000,21.000000,66.000000,3.844373
"1804","4th",2.000000,"2014-10-14","17:47:21.474",6.000000,2.000000,2.000000,29.000000,41.000000,3.893024
"1804","4th",2.000000,"2014-10-14","17:47:25.409",7.000000,1.000000,1.000000,26.000000,5.000000,4.000835
"1804","4th",2.000000,"2014-10-14","17:47:29.458",8.000000,2.000000,2.000000,28.000000,12.000000,4.043447
"1804","4th",2.000000,"2014-10-14","17:47:33.543",9.000000,2.000000,2.000000,29.000000,46.000000,5.446327
"1804","4th",2.000000,"2014-10-14","17:47:39.031",10.000000,2.000000,2.000000,33.000000,71.000000,3.917318
"1804","4th",2.000000,"2014-10-14","17:47:42.991",11.000000,1.000000,1.000000,28.000000,54.000000,3.933115
"1804","4th",2.000000,"2014-10-14","17:47:46.965",12.000000,1.000000,2.000000,22.000000,41.000000,4.000547
"1804","4th",2.000000,"2014-10-14","17:47:51.012",13.000000,1.000000,1.000000,27.000000,7.000000,4.211957
"1804","4th",2.000000,"2014-10-14","17:47:55.281",14.000000,1.000000,1.000000,31.000000,2.000000,3.884550
"1804","4th",2.000000,"2014-10-14","17:47:59.216",15.000000,2.000000,2.000000,33.000000,54.000000,4.042078
"1804","4th",2.000000,"2014-10-14","17:48:3.303",16.000000,2.000000,2.000000,31.000000,71.000000,3.946980
"1804","4th",2.000000,"2014-10-14","17:48:7.295",17.000000,1.000000,1.000000,30.000000,45.000000,4.128969
"1804","4th",2.000000,"2014-10-14","17:48:11.465",18.000000,2.000000,2.000000,29.000000,2.000000,3.967961
"1804","4th",2.000000,"2014-10-14","17:48:15.478",19.000000,2.000000,1.000000,22.000000,47.000000,4.014164
"1804","4th",2.000000,"2014-10-14","17:48:19.540",20.000000,2.000000,1.000000,29.000000,50.000000,3.894103
"1804","4th",2.000000,"2014-10-14","17:48:23.914",21.000000,1.000000,1.000000,37.000000,19.000000,3.461278
"1804","4th",2.000000,"2014-10-14","17:48:27.425",22.000000,2.000000,2.000000,25.000000,70.000000,3.892066
"1804","4th",2.000000,"2014-10-14","17:48:31.357",23.000000,2.000000,2.000000,31.000000,65.000000,4.069505
"1804","4th",2.000000,"2014-10-14","17:48:35.469",24.000000,1.000000,2.000000,30.000000,43.000000,4.015500
"1804","4th",2.000000,"2014-10-14","17:48:39.527",25.000000,2.000000,2.000000,28.000000,71.000000,4.032901
"1804","4th",2.000000,"2014-10-14","17:48:43.613",26.000000,1.000000,1.000000,34.000000,15.000000,4.520052
"1804","4th",2.000000,"2014-10-14","17:48:48.181",27.000000,1.000000,1.000000,30.000000,11.000000,4.460105
"1804","4th",2.000000,"2014-10-14","17:48:52.682",28.000000,1.000000,1.000000,32.000000,67.000000,3.967850
"1804","4th",2.000000,"2014-10-14","17:48:56.695",29.000000,1.000000,2.000000,37.000000,15.000000,4.179232
"1804","4th",2.000000,"2014-10-14","17:49:0.920",30.000000,2.000000,2.000000,29.000000,46.000000,3.929346
