# Date: 2013-11-22
# Start Time: 13:14:8.801
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1658","4th_gen",3.000000,"2013-11-22","13:14:16.203",1.000000,1.000000,1.000000,31.000000,59.000000,3.745436
"1658","4th_gen",3.000000,"2013-11-22","13:14:20.029",2.000000,2.000000,2.000000,29.000000,55.000000,3.679593
"1658","4th_gen",3.000000,"2013-11-22","13:14:23.777",3.000000,2.000000,2.000000,21.000000,57.000000,3.909588
"1658","4th_gen",3.000000,"2013-11-22","13:14:27.729",4.000000,2.000000,2.000000,30.000000,46.000000,3.909613
"1658","4th_gen",3.000000,"2013-11-22","13:14:31.697",5.000000,2.000000,2.000000,27.000000,49.000000,3.716495
"1658","4th_gen",3.000000,"2013-11-22","13:14:35.460",6.000000,2.000000,2.000000,37.000000,7.000000,4.317540
"1658","4th_gen",3.000000,"2013-11-22","13:14:39.820",7.000000,2.000000,2.000000,39.000000,58.000000,3.883893
"1658","4th_gen",3.000000,"2013-11-22","13:14:43.756",8.000000,1.000000,1.000000,28.000000,7.000000,3.716733
"1658","4th_gen",3.000000,"2013-11-22","13:14:47.520",9.000000,1.000000,1.000000,35.000000,20.000000,3.884411
"1658","4th_gen",3.000000,"2013-11-22","13:14:51.440",10.000000,2.000000,2.000000,36.000000,43.000000,3.933420
"1658","4th_gen",3.000000,"2013-11-22","13:14:55.424",11.000000,2.000000,2.000000,35.000000,63.000000,3.784914
"1658","4th_gen",3.000000,"2013-11-22","13:14:59.250",12.000000,1.000000,1.000000,29.000000,53.000000,3.817730
"1658","4th_gen",3.000000,"2013-11-22","13:15:3.123",13.000000,2.000000,2.000000,22.000000,12.000000,3.767980
"1658","4th_gen",3.000000,"2013-11-22","13:15:6.934",14.000000,2.000000,2.000000,25.000000,63.000000,3.933659
"1658","4th_gen",3.000000,"2013-11-22","13:15:10.917",15.000000,2.000000,2.000000,21.000000,56.000000,3.900383
"1658","4th_gen",3.000000,"2013-11-22","13:15:14.869",16.000000,1.000000,1.000000,32.000000,42.000000,3.997560
"1658","4th_gen",3.000000,"2013-11-22","13:15:18.915",17.000000,2.000000,2.000000,30.000000,20.000000,3.918143
"1658","4th_gen",3.000000,"2013-11-22","13:15:22.883",18.000000,1.000000,1.000000,39.000000,13.000000,4.000445
"1658","4th_gen",3.000000,"2013-11-22","13:15:26.929",19.000000,1.000000,1.000000,37.000000,64.000000,3.847477
"1658","4th_gen",3.000000,"2013-11-22","13:15:30.818",20.000000,2.000000,2.000000,28.000000,67.000000,3.817586
"1658","4th_gen",3.000000,"2013-11-22","13:15:34.692",21.000000,2.000000,2.000000,35.000000,56.000000,3.884497
"1658","4th_gen",3.000000,"2013-11-22","13:15:38.612",22.000000,1.000000,1.000000,30.000000,20.000000,3.816839
"1658","4th_gen",3.000000,"2013-11-22","13:15:42.486",23.000000,2.000000,2.000000,21.000000,6.000000,3.912172
"1658","4th_gen",3.000000,"2013-11-22","13:15:46.437",24.000000,2.000000,2.000000,31.000000,19.000000,3.801377
"1658","4th_gen",3.000000,"2013-11-22","13:15:50.295",25.000000,2.000000,2.000000,28.000000,65.000000,3.868374
"1658","4th_gen",3.000000,"2013-11-22","13:15:54.200",26.000000,1.000000,1.000000,21.000000,69.000000,3.799712
"1658","4th_gen",3.000000,"2013-11-22","13:15:58.058",27.000000,1.000000,2.000000,30.000000,6.000000,3.834257
"1658","4th_gen",3.000000,"2013-11-22","13:16:1.931",28.000000,1.000000,1.000000,33.000000,42.000000,3.997780
"1658","4th_gen",3.000000,"2013-11-22","13:16:5.977",29.000000,1.000000,1.000000,24.000000,44.000000,3.818849
"1658","4th_gen",3.000000,"2013-11-22","13:16:9.851",30.000000,1.000000,2.000000,37.000000,64.000000,3.999444
