# Date: 2014-10-14
# Start Time: 17:58:49.339
# dB Attenuation: -1.010000e+01
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1804","4th",4.000000,"2014-10-14","17:58:55.847",1.000000,2.000000,1.000000,30.000000,46.000000,4.117216
"1804","4th",4.000000,"2014-10-14","17:59:0.027",2.000000,2.000000,2.000000,36.000000,58.000000,3.978773
"1804","4th",4.000000,"2014-10-14","17:59:4.047",3.000000,1.000000,2.000000,37.000000,62.000000,3.885003
"1804","4th",4.000000,"2014-10-14","17:59:7.973",4.000000,2.000000,1.000000,31.000000,51.000000,3.966925
"1804","4th",4.000000,"2014-10-14","17:59:11.988",5.000000,1.000000,2.000000,35.000000,46.000000,4.027054
"1804","4th",4.000000,"2014-10-14","17:59:16.058",6.000000,2.000000,2.000000,39.000000,65.000000,3.782846
"1804","4th",4.000000,"2014-10-14","17:59:19.886",7.000000,2.000000,2.000000,25.000000,13.000000,3.964193
"1804","4th",4.000000,"2014-10-14","17:59:23.888",8.000000,2.000000,1.000000,39.000000,2.000000,3.887197
"1804","4th",4.000000,"2014-10-14","17:59:27.840",9.000000,2.000000,2.000000,30.000000,41.000000,3.943714
"1804","4th",4.000000,"2014-10-14","17:59:31.821",10.000000,2.000000,2.000000,37.000000,9.000000,3.954386
"1804","4th",4.000000,"2014-10-14","17:59:35.816",11.000000,1.000000,1.000000,23.000000,50.000000,3.984888
"1804","4th",4.000000,"2014-10-14","17:59:39.847",12.000000,1.000000,1.000000,30.000000,69.000000,3.895701
"1804","4th",4.000000,"2014-10-14","17:59:43.782",13.000000,1.000000,2.000000,26.000000,63.000000,4.069304
"1804","4th",4.000000,"2014-10-14","17:59:47.895",14.000000,1.000000,1.000000,36.000000,56.000000,3.997208
"1804","4th",4.000000,"2014-10-14","17:59:51.941",15.000000,1.000000,2.000000,25.000000,67.000000,3.959943
"1804","4th",4.000000,"2014-10-14","17:59:55.948",16.000000,2.000000,1.000000,39.000000,20.000000,4.161426
"1804","4th",4.000000,"2014-10-14","18:0:0.158",17.000000,2.000000,2.000000,36.000000,46.000000,3.927093
"1804","4th",4.000000,"2014-10-14","18:0:4.126",18.000000,2.000000,2.000000,39.000000,12.000000,4.100431
"1804","4th",4.000000,"2014-10-14","18:0:8.266",19.000000,2.000000,1.000000,33.000000,10.000000,3.952302
"1804","4th",4.000000,"2014-10-14","18:0:12.262",20.000000,1.000000,2.000000,37.000000,4.000000,3.931872
"1804","4th",4.000000,"2014-10-14","18:0:16.234",21.000000,2.000000,2.000000,39.000000,9.000000,3.984701
"1804","4th",4.000000,"2014-10-14","18:0:20.260",22.000000,2.000000,1.000000,37.000000,56.000000,4.100374
"1804","4th",4.000000,"2014-10-14","18:0:24.402",23.000000,2.000000,2.000000,22.000000,1.000000,3.883306
"1804","4th",4.000000,"2014-10-14","18:0:28.327",24.000000,2.000000,2.000000,32.000000,71.000000,3.917851
"1804","4th",4.000000,"2014-10-14","18:0:32.290",25.000000,1.000000,1.000000,33.000000,64.000000,4.212429
"1804","4th",4.000000,"2014-10-14","18:0:36.550",26.000000,1.000000,2.000000,39.000000,65.000000,4.194285
"1804","4th",4.000000,"2014-10-14","18:0:40.785",27.000000,1.000000,2.000000,33.000000,64.000000,4.001051
"1804","4th",4.000000,"2014-10-14","18:0:44.827",28.000000,1.000000,2.000000,38.000000,7.000000,3.950140
"1804","4th",4.000000,"2014-10-14","18:0:48.820",29.000000,1.000000,1.000000,23.000000,45.000000,3.916985
"1804","4th",4.000000,"2014-10-14","18:0:52.778",30.000000,1.000000,1.000000,33.000000,41.000000,4.482292
