# Date: 2013-8-2
# Start Time: 13:43:2.904
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1615","4th_gen",2.000000,"2013-08-02","13:43:10.154",1.000000,1.000000,1.000000,26.000000,59.000000,3.775691
"1615","4th_gen",2.000000,"2013-08-02","13:43:14.060",2.000000,2.000000,2.000000,24.000000,11.000000,3.759747
"1615","4th_gen",2.000000,"2013-08-02","13:43:17.857",3.000000,1.000000,1.000000,33.000000,2.000000,3.752977
"1615","4th_gen",2.000000,"2013-08-02","13:43:21.654",4.000000,1.000000,2.000000,21.000000,64.000000,3.755361
"1615","4th_gen",2.000000,"2013-08-02","13:43:25.482",5.000000,1.000000,2.000000,39.000000,53.000000,3.720732
"1615","4th_gen",2.000000,"2013-08-02","13:43:29.232",6.000000,1.000000,1.000000,37.000000,59.000000,3.796967
"1615","4th_gen",2.000000,"2013-08-02","13:43:33.075",7.000000,2.000000,1.000000,38.000000,55.000000,4.079343
"1615","4th_gen",2.000000,"2013-08-02","13:43:37.216",8.000000,2.000000,2.000000,32.000000,7.000000,3.915528
"1615","4th_gen",2.000000,"2013-08-02","13:43:41.169",9.000000,2.000000,1.000000,23.000000,15.000000,3.998896
"1615","4th_gen",2.000000,"2013-08-02","13:43:45.200",10.000000,2.000000,2.000000,36.000000,46.000000,3.863308
"1615","4th_gen",2.000000,"2013-08-02","13:43:49.107",11.000000,2.000000,1.000000,37.000000,7.000000,3.798538
"1615","4th_gen",2.000000,"2013-08-02","13:43:52.950",12.000000,1.000000,1.000000,39.000000,65.000000,3.957898
"1615","4th_gen",2.000000,"2013-08-02","13:43:56.950",13.000000,2.000000,1.000000,32.000000,46.000000,3.850531
"1615","4th_gen",2.000000,"2013-08-02","13:44:0.841",14.000000,2.000000,2.000000,28.000000,48.000000,4.081230
"1615","4th_gen",2.000000,"2013-08-02","13:44:4.997",15.000000,2.000000,2.000000,39.000000,61.000000,3.788927
"1615","4th_gen",2.000000,"2013-08-02","13:44:8.825",16.000000,1.000000,2.000000,34.000000,56.000000,4.171148
"1615","4th_gen",2.000000,"2013-08-02","13:44:13.029",17.000000,1.000000,1.000000,27.000000,66.000000,3.763725
"1615","4th_gen",2.000000,"2013-08-02","13:44:16.841",18.000000,2.000000,1.000000,25.000000,15.000000,3.781646
"1615","4th_gen",2.000000,"2013-08-02","13:44:20.669",19.000000,1.000000,2.000000,32.000000,51.000000,3.751205
"1615","4th_gen",2.000000,"2013-08-02","13:44:24.450",20.000000,1.000000,1.000000,27.000000,63.000000,4.247884
"1615","4th_gen",2.000000,"2013-08-02","13:44:28.857",21.000000,1.000000,2.000000,34.000000,18.000000,3.796787
"1615","4th_gen",2.000000,"2013-08-02","13:44:32.685",22.000000,2.000000,1.000000,35.000000,3.000000,3.746649
"1615","4th_gen",2.000000,"2013-08-02","13:44:36.466",23.000000,1.000000,1.000000,23.000000,65.000000,3.778339
"1615","4th_gen",2.000000,"2013-08-02","13:44:40.388",24.000000,1.000000,1.000000,36.000000,64.000000,3.745359
"1615","4th_gen",2.000000,"2013-08-02","13:44:44.169",25.000000,1.000000,1.000000,37.000000,8.000000,3.932229
"1615","4th_gen",2.000000,"2013-08-02","13:44:48.169",26.000000,2.000000,2.000000,39.000000,57.000000,3.906858
"1615","4th_gen",2.000000,"2013-08-02","13:44:52.122",27.000000,2.000000,1.000000,24.000000,14.000000,3.731177
"1615","4th_gen",2.000000,"2013-08-02","13:44:55.904",28.000000,2.000000,2.000000,34.000000,46.000000,3.873960
"1615","4th_gen",2.000000,"2013-08-02","13:44:59.825",29.000000,1.000000,2.000000,36.000000,40.000000,4.162063
"1615","4th_gen",2.000000,"2013-08-02","13:45:4.013",30.000000,1.000000,1.000000,39.000000,51.000000,3.863960
