# Date: 2013-7-30
# Start Time: 14:38:41.199
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1616","4th_fam",1.000000,"2013-07-30","14:38:42.683",1.000000,2.000000,1.000000,37.000000,40.000000,5.089691
"1616","4th_fam",1.000000,"2013-07-30","14:38:47.871",2.000000,1.000000,1.000000,30.000000,67.000000,6.776365
"1616","4th_fam",1.000000,"2013-07-30","14:38:54.683",3.000000,2.000000,2.000000,31.000000,66.000000,5.675699
"1616","4th_fam",1.000000,"2013-07-30","14:39:0.402",4.000000,1.000000,1.000000,29.000000,58.000000,4.060098
"1616","4th_fam",1.000000,"2013-07-30","14:39:4.496",5.000000,2.000000,2.000000,33.000000,69.000000,4.033102
"1616","4th_fam",1.000000,"2013-07-30","14:39:8.558",6.000000,2.000000,1.000000,27.000000,56.000000,3.915025
"1616","4th_fam",1.000000,"2013-07-30","14:39:12.511",7.000000,1.000000,2.000000,39.000000,2.000000,4.332554
"1616","4th_fam",1.000000,"2013-07-30","14:39:16.871",8.000000,2.000000,1.000000,34.000000,70.000000,3.951436
"1616","4th_fam",1.000000,"2013-07-30","14:39:20.855",9.000000,2.000000,1.000000,26.000000,59.000000,4.366020
"1616","4th_fam",1.000000,"2013-07-30","14:39:25.261",10.000000,1.000000,2.000000,36.000000,44.000000,3.949602
"1616","4th_fam",1.000000,"2013-07-30","14:39:29.246",11.000000,2.000000,2.000000,26.000000,17.000000,4.129753
"1616","4th_fam",1.000000,"2013-07-30","14:39:33.418",12.000000,1.000000,1.000000,32.000000,11.000000,5.564401
"1616","4th_fam",1.000000,"2013-07-30","14:39:39.011",13.000000,1.000000,1.000000,34.000000,17.000000,3.913458
"1616","4th_fam",1.000000,"2013-07-30","14:39:42.964",14.000000,1.000000,1.000000,29.000000,9.000000,3.949757
"1616","4th_fam",1.000000,"2013-07-30","14:39:46.949",15.000000,2.000000,2.000000,34.000000,55.000000,4.083350
"1616","4th_fam",1.000000,"2013-07-30","14:39:51.058",16.000000,2.000000,1.000000,35.000000,60.000000,3.916631
"1616","4th_fam",1.000000,"2013-07-30","14:39:55.011",17.000000,1.000000,1.000000,23.000000,3.000000,4.146623
"1616","4th_fam",1.000000,"2013-07-30","14:39:59.199",18.000000,1.000000,1.000000,24.000000,49.000000,3.883631
"1616","4th_fam",1.000000,"2013-07-30","14:40:3.105",19.000000,2.000000,2.000000,36.000000,52.000000,6.548631
"1616","4th_fam",1.000000,"2013-07-30","14:40:9.699",20.000000,2.000000,1.000000,29.000000,14.000000,3.865342
"1616","4th_fam",1.000000,"2013-07-30","14:40:13.589",21.000000,2.000000,2.000000,31.000000,61.000000,5.582028
"1616","4th_fam",1.000000,"2013-07-30","14:40:19.214",22.000000,2.000000,1.000000,21.000000,45.000000,4.101067
"1616","4th_fam",1.000000,"2013-07-30","14:40:23.339",23.000000,1.000000,1.000000,28.000000,7.000000,4.533849
"1616","4th_fam",1.000000,"2013-07-30","14:40:27.902",24.000000,1.000000,1.000000,38.000000,59.000000,4.034361
"1616","4th_fam",1.000000,"2013-07-30","14:40:31.980",25.000000,2.000000,1.000000,37.000000,64.000000,4.631199
"1616","4th_fam",1.000000,"2013-07-30","14:40:36.636",26.000000,1.000000,1.000000,31.000000,14.000000,3.967232
"1616","4th_fam",1.000000,"2013-07-30","14:40:40.652",27.000000,2.000000,2.000000,30.000000,1.000000,3.881884
"1616","4th_fam",1.000000,"2013-07-30","14:40:44.558",28.000000,1.000000,2.000000,27.000000,54.000000,3.967494
"1616","4th_fam",1.000000,"2013-07-30","14:40:48.558",29.000000,1.000000,2.000000,32.000000,56.000000,3.983426
"1616","4th_fam",1.000000,"2013-07-30","14:40:52.574",30.000000,2.000000,1.000000,21.000000,40.000000,4.284074
