# Date: 2014-10-16
# Start Time: 17:30:13.036
# dB Attenuation: -1.010000e+01
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1804","4th",5.000000,"2014-10-16","17:30:19.868",1.000000,1.000000,1.000000,21.000000,15.000000,4.076226
"1804","4th",5.000000,"2014-10-16","17:30:23.990",2.000000,1.000000,2.000000,24.000000,12.000000,3.845762
"1804","4th",5.000000,"2014-10-16","17:30:27.867",3.000000,1.000000,2.000000,27.000000,46.000000,3.877601
"1804","4th",5.000000,"2014-10-16","17:30:31.775",4.000000,1.000000,2.000000,28.000000,13.000000,4.112149
"1804","4th",5.000000,"2014-10-16","17:30:35.919",5.000000,1.000000,2.000000,24.000000,2.000000,3.910016
"1804","4th",5.000000,"2014-10-16","17:30:39.864",6.000000,2.000000,2.000000,35.000000,60.000000,4.056396
"1804","4th",5.000000,"2014-10-16","17:30:43.954",7.000000,2.000000,2.000000,33.000000,69.000000,3.808019
"1804","4th",5.000000,"2014-10-16","17:30:47.791",8.000000,2.000000,1.000000,26.000000,7.000000,4.146043
"1804","4th",5.000000,"2014-10-16","17:30:51.967",9.000000,2.000000,2.000000,27.000000,54.000000,3.846394
"1804","4th",5.000000,"2014-10-16","17:30:55.841",10.000000,2.000000,2.000000,32.000000,60.000000,3.880405
"1804","4th",5.000000,"2014-10-16","17:30:59.752",11.000000,1.000000,1.000000,25.000000,10.000000,3.928338
"1804","4th",5.000000,"2014-10-16","17:31:3.710",12.000000,2.000000,1.000000,31.000000,56.000000,3.929206
"1804","4th",5.000000,"2014-10-16","17:31:7.670",13.000000,2.000000,2.000000,39.000000,43.000000,4.011682
"1804","4th",5.000000,"2014-10-16","17:31:11.722",14.000000,2.000000,2.000000,21.000000,68.000000,3.851847
"1804","4th",5.000000,"2014-10-16","17:31:15.601",15.000000,2.000000,2.000000,37.000000,20.000000,3.880776
"1804","4th",5.000000,"2014-10-16","17:31:19.510",16.000000,2.000000,2.000000,28.000000,40.000000,3.880014
"1804","4th",5.000000,"2014-10-16","17:31:23.420",17.000000,1.000000,2.000000,24.000000,44.000000,3.812413
"1804","4th",5.000000,"2014-10-16","17:31:27.263",18.000000,2.000000,2.000000,22.000000,52.000000,4.028952
"1804","4th",5.000000,"2014-10-16","17:31:31.322",19.000000,2.000000,2.000000,31.000000,7.000000,3.977898
"1804","4th",5.000000,"2014-10-16","17:31:35.338",20.000000,2.000000,2.000000,30.000000,71.000000,3.969839
"1804","4th",5.000000,"2014-10-16","17:31:39.337",21.000000,1.000000,1.000000,27.000000,64.000000,3.946183
"1804","4th",5.000000,"2014-10-16","17:31:43.317",22.000000,2.000000,2.000000,33.000000,69.000000,3.975225
"1804","4th",5.000000,"2014-10-16","17:31:47.331",23.000000,1.000000,2.000000,23.000000,53.000000,3.870062
"1804","4th",5.000000,"2014-10-16","17:31:51.230",24.000000,2.000000,2.000000,29.000000,67.000000,3.880097
"1804","4th",5.000000,"2014-10-16","17:31:55.142",25.000000,2.000000,2.000000,27.000000,52.000000,3.826229
"1804","4th",5.000000,"2014-10-16","17:31:59.000",26.000000,1.000000,1.000000,25.000000,58.000000,3.911578
"1804","4th",5.000000,"2014-10-16","17:32:2.939",27.000000,2.000000,2.000000,28.000000,62.000000,3.797501
"1804","4th",5.000000,"2014-10-16","17:32:6.771",28.000000,1.000000,1.000000,21.000000,12.000000,3.857709
"1804","4th",5.000000,"2014-10-16","17:32:10.657",29.000000,2.000000,1.000000,37.000000,4.000000,3.813806
"1804","4th",5.000000,"2014-10-16","17:32:14.500",30.000000,1.000000,1.000000,39.000000,46.000000,4.011702
