# Date: 2014-4-16
# Start Time: 13:30:38.677
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1684","4th",12.000000,"2014-04-16","13:30:47.469",1.000000,2.000000,2.000000,25.000000,49.000000,3.852718
"1684","4th",12.000000,"2014-04-16","13:30:51.475",2.000000,1.000000,1.000000,38.000000,64.000000,3.723439
"1684","4th",12.000000,"2014-04-16","13:30:55.292",3.000000,2.000000,2.000000,26.000000,2.000000,3.694918
"1684","4th",12.000000,"2014-04-16","13:30:59.110",4.000000,1.000000,1.000000,23.000000,8.000000,4.380235
"1684","4th",12.000000,"2014-04-16","13:31:3.584",5.000000,2.000000,2.000000,37.000000,1.000000,3.899387
"1684","4th",12.000000,"2014-04-16","13:31:7.574",6.000000,1.000000,1.000000,26.000000,6.000000,3.923329
"1684","4th",12.000000,"2014-04-16","13:31:11.579",7.000000,1.000000,2.000000,35.000000,43.000000,4.049880
"1684","4th",12.000000,"2014-04-16","13:31:15.709",8.000000,1.000000,1.000000,39.000000,12.000000,4.471576
"1684","4th",12.000000,"2014-04-16","13:31:20.278",9.000000,1.000000,1.000000,38.000000,70.000000,3.802541
"1684","4th",12.000000,"2014-04-16","13:31:24.158",10.000000,2.000000,2.000000,21.000000,66.000000,3.699754
"1684","4th",12.000000,"2014-04-16","13:31:27.960",11.000000,2.000000,2.000000,24.000000,40.000000,5.305947
"1684","4th",12.000000,"2014-04-16","13:31:33.373",12.000000,1.000000,1.000000,32.000000,11.000000,3.739151
"1684","4th",12.000000,"2014-04-16","13:31:37.190",13.000000,2.000000,2.000000,34.000000,71.000000,3.682001
"1684","4th",12.000000,"2014-04-16","13:31:40.976",14.000000,1.000000,1.000000,23.000000,8.000000,4.113516
"1684","4th",12.000000,"2014-04-16","13:31:45.169",15.000000,1.000000,1.000000,32.000000,13.000000,4.152629
"1684","4th",12.000000,"2014-04-16","13:31:49.409",16.000000,2.000000,1.000000,36.000000,17.000000,3.896958
"1684","4th",12.000000,"2014-04-16","13:31:53.414",17.000000,2.000000,2.000000,27.000000,40.000000,3.783739
"1684","4th",12.000000,"2014-04-16","13:31:57.294",18.000000,1.000000,1.000000,39.000000,4.000000,4.095284
"1684","4th",12.000000,"2014-04-16","13:32:1.503",19.000000,2.000000,2.000000,37.000000,64.000000,5.995854
"1684","4th",12.000000,"2014-04-16","13:32:7.589",20.000000,1.000000,1.000000,35.000000,59.000000,3.902950
"1684","4th",12.000000,"2014-04-16","13:32:11.579",21.000000,2.000000,2.000000,21.000000,66.000000,3.696133
"1684","4th",12.000000,"2014-04-16","13:32:15.365",22.000000,2.000000,2.000000,31.000000,57.000000,3.789225
"1684","4th",12.000000,"2014-04-16","13:32:19.245",23.000000,1.000000,1.000000,30.000000,45.000000,3.831708
"1684","4th",12.000000,"2014-04-16","13:32:23.172",24.000000,2.000000,1.000000,33.000000,50.000000,3.813817
"1684","4th",12.000000,"2014-04-16","13:32:27.083",25.000000,1.000000,1.000000,23.000000,62.000000,4.574660
"1684","4th",12.000000,"2014-04-16","13:32:31.745",26.000000,1.000000,2.000000,37.000000,45.000000,4.383458
"1684","4th",12.000000,"2014-04-16","13:32:36.236",27.000000,1.000000,2.000000,21.000000,53.000000,4.024697
"1684","4th",12.000000,"2014-04-16","13:32:40.350",28.000000,2.000000,2.000000,31.000000,54.000000,3.706513
"1684","4th",12.000000,"2014-04-16","13:32:44.152",29.000000,2.000000,2.000000,34.000000,42.000000,3.723199
"1684","4th",12.000000,"2014-04-16","13:32:47.985",30.000000,2.000000,2.000000,39.000000,65.000000,3.802855
