# Date: 2014-4-17
# Start Time: 16:26:53.924
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1684","4th_gen",3.000000,"2014-04-17","16:27:5.361",1.000000,2.000000,2.000000,27.000000,45.000000,4.053398
"1684","4th_gen",3.000000,"2014-04-17","16:27:9.549",2.000000,1.000000,1.000000,25.000000,7.000000,3.623042
"1684","4th_gen",3.000000,"2014-04-17","16:27:13.252",3.000000,2.000000,2.000000,34.000000,3.000000,3.662315
"1684","4th_gen",3.000000,"2014-04-17","16:27:17.002",4.000000,1.000000,1.000000,22.000000,47.000000,3.951356
"1684","4th_gen",3.000000,"2014-04-17","16:27:21.033",5.000000,1.000000,1.000000,35.000000,52.000000,4.594333
"1684","4th_gen",3.000000,"2014-04-17","16:27:25.721",6.000000,2.000000,1.000000,33.000000,65.000000,6.106603
"1684","4th_gen",3.000000,"2014-04-17","16:27:31.939",7.000000,1.000000,1.000000,31.000000,19.000000,3.710671
"1684","4th_gen",3.000000,"2014-04-17","16:27:35.752",8.000000,1.000000,1.000000,27.000000,10.000000,4.008958
"1684","4th_gen",3.000000,"2014-04-17","16:27:39.845",9.000000,1.000000,1.000000,38.000000,64.000000,3.915492
"1684","4th_gen",3.000000,"2014-04-17","16:27:43.861",10.000000,1.000000,1.000000,28.000000,51.000000,3.775747
"1684","4th_gen",3.000000,"2014-04-17","16:27:47.720",11.000000,2.000000,2.000000,24.000000,54.000000,3.781920
"1684","4th_gen",3.000000,"2014-04-17","16:27:51.580",12.000000,1.000000,1.000000,28.000000,60.000000,3.797452
"1684","4th_gen",3.000000,"2014-04-17","16:27:55.470",13.000000,2.000000,2.000000,31.000000,9.000000,3.752479
"1684","4th_gen",3.000000,"2014-04-17","16:27:59.298",14.000000,2.000000,2.000000,22.000000,18.000000,3.668367
"1684","4th_gen",3.000000,"2014-04-17","16:28:3.064",15.000000,1.000000,1.000000,24.000000,54.000000,3.936395
"1684","4th_gen",3.000000,"2014-04-17","16:28:7.095",16.000000,1.000000,1.000000,32.000000,11.000000,4.330565
"1684","4th_gen",3.000000,"2014-04-17","16:28:11.517",17.000000,2.000000,2.000000,21.000000,53.000000,3.879059
"1684","4th_gen",3.000000,"2014-04-17","16:28:15.486",18.000000,2.000000,2.000000,29.000000,57.000000,3.701340
"1684","4th_gen",3.000000,"2014-04-17","16:28:19.282",19.000000,2.000000,2.000000,24.000000,15.000000,3.718027
"1684","4th_gen",3.000000,"2014-04-17","16:28:23.095",20.000000,2.000000,2.000000,26.000000,55.000000,3.782135
"1684","4th_gen",3.000000,"2014-04-17","16:28:26.970",21.000000,1.000000,1.000000,37.000000,58.000000,3.756964
"1684","4th_gen",3.000000,"2014-04-17","16:28:30.813",22.000000,2.000000,1.000000,34.000000,51.000000,3.980861
"1684","4th_gen",3.000000,"2014-04-17","16:28:34.892",23.000000,2.000000,2.000000,30.000000,9.000000,3.841740
"1684","4th_gen",3.000000,"2014-04-17","16:28:38.829",24.000000,2.000000,2.000000,37.000000,67.000000,4.719921
"1684","4th_gen",3.000000,"2014-04-17","16:28:43.641",25.000000,1.000000,1.000000,26.000000,66.000000,3.959737
"1684","4th_gen",3.000000,"2014-04-17","16:28:47.688",26.000000,2.000000,2.000000,32.000000,18.000000,3.655221
"1684","4th_gen",3.000000,"2014-04-17","16:28:51.438",27.000000,2.000000,1.000000,38.000000,55.000000,4.175999
"1684","4th_gen",3.000000,"2014-04-17","16:28:55.719",28.000000,1.000000,1.000000,21.000000,57.000000,3.663013
"1684","4th_gen",3.000000,"2014-04-17","16:28:59.469",29.000000,1.000000,1.000000,26.000000,58.000000,3.685918
"1684","4th_gen",3.000000,"2014-04-17","16:29:3.251",30.000000,2.000000,2.000000,28.000000,65.000000,3.883127
