# Date: 2013-11-14
# Start Time: 15:7:20.206
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1652","4th_gen",2.000000,"2013-11-14","15:7:27.815",1.000000,1.000000,1.000000,32.000000,57.000000,3.919526
"1652","4th_gen",2.000000,"2013-11-14","15:7:31.800",2.000000,2.000000,1.000000,30.000000,45.000000,3.767341
"1652","4th_gen",2.000000,"2013-11-14","15:7:35.612",3.000000,2.000000,2.000000,27.000000,59.000000,3.990969
"1652","4th_gen",2.000000,"2013-11-14","15:7:39.644",4.000000,2.000000,1.000000,33.000000,67.000000,3.974239
"1652","4th_gen",2.000000,"2013-11-14","15:7:43.659",5.000000,2.000000,2.000000,35.000000,69.000000,3.918120
"1652","4th_gen",2.000000,"2013-11-14","15:7:47.597",6.000000,2.000000,2.000000,23.000000,62.000000,3.867076
"1652","4th_gen",2.000000,"2013-11-14","15:7:51.503",7.000000,2.000000,1.000000,25.000000,61.000000,3.951302
"1652","4th_gen",2.000000,"2013-11-14","15:7:55.488",8.000000,2.000000,2.000000,36.000000,5.000000,3.716479
"1652","4th_gen",2.000000,"2013-11-14","15:7:59.238",9.000000,1.000000,1.000000,22.000000,47.000000,3.884968
"1652","4th_gen",2.000000,"2013-11-14","15:8:3.159",10.000000,1.000000,2.000000,29.000000,3.000000,3.830626
"1652","4th_gen",2.000000,"2013-11-14","15:8:7.019",11.000000,1.000000,2.000000,33.000000,20.000000,3.900966
"1652","4th_gen",2.000000,"2013-11-14","15:8:10.956",12.000000,1.000000,1.000000,27.000000,44.000000,3.850943
"1652","4th_gen",2.000000,"2013-11-14","15:8:14.831",13.000000,1.000000,1.000000,24.000000,57.000000,3.717168
"1652","4th_gen",2.000000,"2013-11-14","15:8:18.581",14.000000,2.000000,1.000000,26.000000,54.000000,3.917324
"1652","4th_gen",2.000000,"2013-11-14","15:8:22.535",15.000000,2.000000,1.000000,38.000000,56.000000,3.797430
"1652","4th_gen",2.000000,"2013-11-14","15:8:26.378",16.000000,2.000000,2.000000,23.000000,70.000000,3.717230
"1652","4th_gen",2.000000,"2013-11-14","15:8:30.128",17.000000,2.000000,1.000000,37.000000,9.000000,3.714181
"1652","4th_gen",2.000000,"2013-11-14","15:8:33.863",18.000000,2.000000,2.000000,22.000000,55.000000,3.717751
"1652","4th_gen",2.000000,"2013-11-14","15:8:37.613",19.000000,1.000000,2.000000,23.000000,15.000000,4.285059
"1652","4th_gen",2.000000,"2013-11-14","15:8:41.941",20.000000,1.000000,1.000000,22.000000,5.000000,3.717388
"1652","4th_gen",2.000000,"2013-11-14","15:8:45.691",21.000000,2.000000,2.000000,26.000000,51.000000,3.816318
"1652","4th_gen",2.000000,"2013-11-14","15:8:49.535",22.000000,2.000000,2.000000,31.000000,48.000000,3.713750
"1652","4th_gen",2.000000,"2013-11-14","15:8:53.300",23.000000,2.000000,1.000000,39.000000,13.000000,3.710861
"1652","4th_gen",2.000000,"2013-11-14","15:8:57.035",24.000000,1.000000,1.000000,37.000000,11.000000,3.716648
"1652","4th_gen",2.000000,"2013-11-14","15:9:0.785",25.000000,2.000000,2.000000,39.000000,9.000000,3.718187
"1652","4th_gen",2.000000,"2013-11-14","15:9:4.550",26.000000,1.000000,2.000000,33.000000,51.000000,3.710390
"1652","4th_gen",2.000000,"2013-11-14","15:9:8.301",27.000000,2.000000,2.000000,22.000000,61.000000,4.175252
"1652","4th_gen",2.000000,"2013-11-14","15:9:12.504",28.000000,1.000000,2.000000,32.000000,47.000000,3.716817
"1652","4th_gen",2.000000,"2013-11-14","15:9:16.254",29.000000,2.000000,1.000000,35.000000,66.000000,3.717343
"1652","4th_gen",2.000000,"2013-11-14","15:9:20.004",30.000000,2.000000,2.000000,23.000000,9.000000,3.716989
