# Date: 2014-4-17
# Start Time: 16:16:20.177
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1684","4th",3.000000,"2014-04-17","16:16:26.911",1.000000,2.000000,2.000000,37.000000,55.000000,4.848577
"1684","4th",3.000000,"2014-04-17","16:16:31.894",2.000000,1.000000,1.000000,30.000000,6.000000,3.628326
"1684","4th",3.000000,"2014-04-17","16:16:35.613",3.000000,2.000000,2.000000,31.000000,49.000000,3.959202
"1684","4th",3.000000,"2014-04-17","16:16:39.659",4.000000,2.000000,2.000000,22.000000,14.000000,3.902409
"1684","4th",3.000000,"2014-04-17","16:16:43.643",5.000000,2.000000,2.000000,25.000000,55.000000,3.774547
"1684","4th",3.000000,"2014-04-17","16:16:47.518",6.000000,2.000000,2.000000,29.000000,71.000000,3.702066
"1684","4th",3.000000,"2014-04-17","16:16:51.314",7.000000,2.000000,2.000000,30.000000,68.000000,3.858968
"1684","4th",3.000000,"2014-04-17","16:16:55.251",8.000000,1.000000,1.000000,31.000000,51.000000,3.862809
"1684","4th",3.000000,"2014-04-17","16:16:59.204",9.000000,2.000000,2.000000,25.000000,12.000000,3.847930
"1684","4th",3.000000,"2014-04-17","16:17:3.156",10.000000,1.000000,1.000000,29.000000,41.000000,3.903488
"1684","4th",3.000000,"2014-04-17","16:17:7.140",11.000000,2.000000,2.000000,26.000000,63.000000,3.768888
"1684","4th",3.000000,"2014-04-17","16:17:10.999",12.000000,1.000000,1.000000,29.000000,8.000000,3.704740
"1684","4th",3.000000,"2014-04-17","16:17:14.796",13.000000,1.000000,1.000000,23.000000,60.000000,3.777210
"1684","4th",3.000000,"2014-04-17","16:17:18.655",14.000000,1.000000,1.000000,29.000000,44.000000,3.800544
"1684","4th",3.000000,"2014-04-17","16:17:22.545",15.000000,1.000000,1.000000,28.000000,58.000000,3.705380
"1684","4th",3.000000,"2014-04-17","16:17:26.341",16.000000,2.000000,2.000000,34.000000,44.000000,3.874746
"1684","4th",3.000000,"2014-04-17","16:17:30.294",17.000000,1.000000,1.000000,22.000000,47.000000,5.283983
"1684","4th",3.000000,"2014-04-17","16:17:35.668",18.000000,1.000000,1.000000,25.000000,57.000000,3.657064
"1684","4th",3.000000,"2014-04-17","16:17:39.418",19.000000,1.000000,1.000000,23.000000,6.000000,3.734224
"1684","4th",3.000000,"2014-04-17","16:17:43.230",20.000000,2.000000,2.000000,24.000000,13.000000,4.466028
"1684","4th",3.000000,"2014-04-17","16:17:47.808",21.000000,1.000000,1.000000,38.000000,5.000000,3.861784
"1684","4th",3.000000,"2014-04-17","16:17:51.745",22.000000,1.000000,1.000000,27.000000,48.000000,3.878398
"1684","4th",3.000000,"2014-04-17","16:17:55.729",23.000000,1.000000,1.000000,22.000000,9.000000,3.908100
"1684","4th",3.000000,"2014-04-17","16:17:59.728",24.000000,1.000000,1.000000,21.000000,71.000000,3.774422
"1684","4th",3.000000,"2014-04-17","16:18:3.587",25.000000,1.000000,1.000000,39.000000,67.000000,3.915815
"1684","4th",3.000000,"2014-04-17","16:18:7.587",26.000000,2.000000,2.000000,33.000000,15.000000,4.195234
"1684","4th",3.000000,"2014-04-17","16:18:11.883",27.000000,2.000000,2.000000,30.000000,60.000000,4.061218
"1684","4th",3.000000,"2014-04-17","16:18:16.023",28.000000,2.000000,2.000000,25.000000,46.000000,5.252055
"1684","4th",3.000000,"2014-04-17","16:18:21.351",29.000000,1.000000,1.000000,37.000000,9.000000,4.368699
"1684","4th",3.000000,"2014-04-17","16:18:25.819",30.000000,2.000000,2.000000,31.000000,70.000000,3.771370
