# Date: 2014-2-24
# Start Time: 14:10:25.013
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1674","4th_fam",1.000000,"2014-02-24","14:10:27.528",1.000000,1.000000,1.000000,27.000000,66.000000,8.128566
"1674","4th_fam",1.000000,"2014-02-24","14:10:35.805",2.000000,1.000000,2.000000,37.000000,17.000000,4.346146
"1674","4th_fam",1.000000,"2014-02-24","14:10:40.225",3.000000,2.000000,1.000000,32.000000,12.000000,4.035307
"1674","4th_fam",1.000000,"2014-02-24","14:10:44.332",4.000000,1.000000,2.000000,37.000000,6.000000,7.120548
"1674","4th_fam",1.000000,"2014-02-24","14:10:51.532",5.000000,2.000000,1.000000,23.000000,19.000000,3.984342
"1674","4th_fam",1.000000,"2014-02-24","14:10:55.592",6.000000,2.000000,1.000000,30.000000,13.000000,4.088865
"1674","4th_fam",1.000000,"2014-02-24","14:10:59.762",7.000000,2.000000,2.000000,33.000000,65.000000,3.934833
"1674","4th_fam",1.000000,"2014-02-24","14:11:3.776",8.000000,1.000000,1.000000,30.000000,71.000000,4.005844
"1674","4th_fam",1.000000,"2014-02-24","14:11:7.867",9.000000,1.000000,1.000000,22.000000,41.000000,4.098754
"1674","4th_fam",1.000000,"2014-02-24","14:11:12.037",10.000000,1.000000,1.000000,29.000000,48.000000,3.969401
"1674","4th_fam",1.000000,"2014-02-24","14:11:16.098",11.000000,2.000000,2.000000,35.000000,51.000000,4.566157
"1674","4th_fam",1.000000,"2014-02-24","14:11:20.736",12.000000,1.000000,1.000000,38.000000,20.000000,4.051634
"1674","4th_fam",1.000000,"2014-02-24","14:11:24.875",13.000000,1.000000,1.000000,23.000000,67.000000,3.903694
"1674","4th_fam",1.000000,"2014-02-24","14:11:28.857",14.000000,2.000000,1.000000,31.000000,11.000000,4.070055
"1674","4th_fam",1.000000,"2014-02-24","14:11:33.011",15.000000,2.000000,2.000000,29.000000,62.000000,4.048050
"1674","4th_fam",1.000000,"2014-02-24","14:11:37.134",16.000000,1.000000,2.000000,35.000000,11.000000,4.251032
"1674","4th_fam",1.000000,"2014-02-24","14:11:41.476",17.000000,1.000000,1.000000,23.000000,49.000000,3.979908
"1674","4th_fam",1.000000,"2014-02-24","14:11:45.521",18.000000,1.000000,1.000000,21.000000,68.000000,4.086415
"1674","4th_fam",1.000000,"2014-02-24","14:11:49.691",19.000000,1.000000,1.000000,29.000000,51.000000,4.153387
"1674","4th_fam",1.000000,"2014-02-24","14:11:53.923",20.000000,2.000000,1.000000,35.000000,46.000000,3.907099
"1674","4th_fam",1.000000,"2014-02-24","14:11:57.906",21.000000,1.000000,1.000000,33.000000,63.000000,4.047979
"1674","4th_fam",1.000000,"2014-02-24","14:12:2.029",22.000000,1.000000,1.000000,26.000000,47.000000,3.853438
"1674","4th_fam",1.000000,"2014-02-24","14:12:5.964",23.000000,1.000000,1.000000,24.000000,17.000000,4.949382
"1674","4th_fam",1.000000,"2014-02-24","14:12:10.993",24.000000,2.000000,2.000000,37.000000,46.000000,3.834013
"1674","4th_fam",1.000000,"2014-02-24","14:12:14.913",25.000000,2.000000,2.000000,28.000000,53.000000,4.816176
"1674","4th_fam",1.000000,"2014-02-24","14:12:19.817",26.000000,2.000000,2.000000,27.000000,43.000000,3.984653
"1674","4th_fam",1.000000,"2014-02-24","14:12:23.877",27.000000,2.000000,1.000000,39.000000,61.000000,4.104525
"1674","4th_fam",1.000000,"2014-02-24","14:12:28.063",28.000000,2.000000,2.000000,28.000000,69.000000,3.919858
"1674","4th_fam",1.000000,"2014-02-24","14:12:32.061",29.000000,2.000000,2.000000,24.000000,18.000000,3.813385
"1674","4th_fam",1.000000,"2014-02-24","14:12:35.950",30.000000,2.000000,2.000000,31.000000,70.000000,3.965038
