# Date: 2013-7-20
# Start Time: 10:19:59.677
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1612","4th_gen",4.000000,"2013-07-20","10:20:10.177",1.000000,1.000000,1.000000,30.000000,61.000000,4.703397
"1612","4th_gen",4.000000,"2013-07-20","10:20:14.935",2.000000,2.000000,2.000000,29.000000,2.000000,4.048137
"1612","4th_gen",4.000000,"2013-07-20","10:20:19.022",3.000000,2.000000,2.000000,22.000000,47.000000,4.310435
"1612","4th_gen",4.000000,"2013-07-20","10:20:23.359",4.000000,2.000000,2.000000,29.000000,50.000000,3.876148
"1612","4th_gen",4.000000,"2013-07-20","10:20:27.259",5.000000,1.000000,1.000000,37.000000,70.000000,4.268393
"1612","4th_gen",4.000000,"2013-07-20","10:20:31.565",6.000000,2.000000,2.000000,25.000000,69.000000,3.833863
"1612","4th_gen",4.000000,"2013-07-20","10:20:35.418",7.000000,2.000000,2.000000,31.000000,65.000000,3.868779
"1612","4th_gen",4.000000,"2013-07-20","10:20:39.318",8.000000,1.000000,1.000000,30.000000,43.000000,4.616706
"1612","4th_gen",4.000000,"2013-07-20","10:20:43.951",9.000000,2.000000,2.000000,28.000000,56.000000,4.135238
"1612","4th_gen",4.000000,"2013-07-20","10:20:48.117",10.000000,1.000000,1.000000,34.000000,15.000000,4.316704
"1612","4th_gen",4.000000,"2013-07-20","10:20:52.454",11.000000,1.000000,1.000000,30.000000,11.000000,4.367897
"1612","4th_gen",4.000000,"2013-07-20","10:20:56.853",12.000000,1.000000,1.000000,32.000000,67.000000,4.767870
"1612","4th_gen",4.000000,"2013-07-20","10:21:1.642",13.000000,1.000000,1.000000,37.000000,15.000000,5.451532
"1612","4th_gen",4.000000,"2013-07-20","10:21:7.123",14.000000,2.000000,2.000000,29.000000,8.000000,4.247063
"1612","4th_gen",4.000000,"2013-07-20","10:21:11.402",15.000000,2.000000,2.000000,35.000000,47.000000,4.002326
"1612","4th_gen",4.000000,"2013-07-20","10:21:15.431",16.000000,2.000000,2.000000,39.000000,16.000000,3.983492
"1612","4th_gen",4.000000,"2013-07-20","10:21:19.444",17.000000,2.000000,2.000000,22.000000,62.000000,4.068219
"1612","4th_gen",4.000000,"2013-07-20","10:21:23.551",18.000000,1.000000,1.000000,30.000000,2.000000,4.867428
"1612","4th_gen",4.000000,"2013-07-20","10:21:28.439",19.000000,2.000000,2.000000,37.000000,40.000000,4.235310
"1612","4th_gen",4.000000,"2013-07-20","10:21:32.702",20.000000,2.000000,2.000000,22.000000,67.000000,3.900516
"1612","4th_gen",4.000000,"2013-07-20","10:21:36.637",21.000000,1.000000,1.000000,25.000000,65.000000,5.101484
"1612","4th_gen",4.000000,"2013-07-20","10:21:41.775",22.000000,1.000000,1.000000,34.000000,12.000000,5.084437
"1612","4th_gen",4.000000,"2013-07-20","10:21:46.881",23.000000,1.000000,1.000000,22.000000,3.000000,4.701313
"1612","4th_gen",4.000000,"2013-07-20","10:21:51.613",24.000000,2.000000,2.000000,29.000000,17.000000,4.001232
"1612","4th_gen",4.000000,"2013-07-20","10:21:55.642",25.000000,1.000000,1.000000,31.000000,69.000000,4.317794
"1612","4th_gen",4.000000,"2013-07-20","10:21:59.999",26.000000,2.000000,2.000000,38.000000,41.000000,4.163171
"1612","4th_gen",4.000000,"2013-07-20","10:22:4.184",27.000000,1.000000,2.000000,23.000000,49.000000,5.684723
"1612","4th_gen",4.000000,"2013-07-20","10:22:9.900",28.000000,2.000000,2.000000,35.000000,54.000000,3.918165
"1612","4th_gen",4.000000,"2013-07-20","10:22:13.850",29.000000,1.000000,1.000000,39.000000,64.000000,4.734921
"1612","4th_gen",4.000000,"2013-07-20","10:22:18.613",30.000000,2.000000,2.000000,22.000000,48.000000,4.484306
