# Date: 2013-7-20
# Start Time: 10:2:56.294
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1612","4th",1.000000,"2013-07-20","10:3:6.933",1.000000,2.000000,2.000000,33.000000,3.000000,3.906736
"1612","4th",1.000000,"2013-07-20","10:3:10.733",2.000000,1.000000,1.000000,22.000000,66.000000,3.825238
"1612","4th",1.000000,"2013-07-20","10:3:14.414",3.000000,2.000000,2.000000,36.000000,15.000000,3.842648
"1612","4th",1.000000,"2013-07-20","10:3:18.124",4.000000,2.000000,2.000000,38.000000,7.000000,3.773003
"1612","4th",1.000000,"2013-07-20","10:3:21.745",5.000000,2.000000,2.000000,24.000000,40.000000,4.050858
"1612","4th",1.000000,"2013-07-20","10:3:25.649",6.000000,2.000000,2.000000,31.000000,64.000000,3.817084
"1612","4th",1.000000,"2013-07-20","10:3:29.315",7.000000,2.000000,1.000000,32.000000,50.000000,4.401562
"1612","4th",1.000000,"2013-07-20","10:3:33.547",8.000000,1.000000,1.000000,36.000000,49.000000,3.915616
"1612","4th",1.000000,"2013-07-20","10:3:37.302",9.000000,1.000000,2.000000,25.000000,18.000000,5.518535
"1612","4th",1.000000,"2013-07-20","10:3:42.607",10.000000,2.000000,2.000000,30.000000,59.000000,3.866231
"1612","4th",1.000000,"2013-07-20","10:3:46.317",11.000000,1.000000,1.000000,34.000000,11.000000,3.818372
"1612","4th",1.000000,"2013-07-20","10:3:50.005",12.000000,1.000000,1.000000,22.000000,67.000000,5.034296
"1612","4th",1.000000,"2013-07-20","10:3:54.983",13.000000,1.000000,1.000000,23.000000,48.000000,4.018939
"1612","4th",1.000000,"2013-07-20","10:3:58.962",14.000000,2.000000,1.000000,36.000000,17.000000,5.400501
"1612","4th",1.000000,"2013-07-20","10:4:4.309",15.000000,2.000000,2.000000,23.000000,13.000000,3.714101
"1612","4th",1.000000,"2013-07-20","10:4:7.997",16.000000,2.000000,2.000000,39.000000,66.000000,3.930809
"1612","4th",1.000000,"2013-07-20","10:4:11.899",17.000000,2.000000,1.000000,29.000000,63.000000,4.718772
"1612","4th",1.000000,"2013-07-20","10:4:16.570",18.000000,1.000000,1.000000,22.000000,3.000000,3.951318
"1612","4th",1.000000,"2013-07-20","10:4:20.488",19.000000,2.000000,2.000000,29.000000,69.000000,3.918418
"1612","4th",1.000000,"2013-07-20","10:4:24.360",20.000000,2.000000,2.000000,22.000000,46.000000,3.817639
"1612","4th",1.000000,"2013-07-20","10:4:28.155",21.000000,2.000000,2.000000,29.000000,14.000000,3.765250
"1612","4th",1.000000,"2013-07-20","10:4:31.888",22.000000,1.000000,1.000000,26.000000,47.000000,4.634938
"1612","4th",1.000000,"2013-07-20","10:4:36.482",23.000000,1.000000,1.000000,39.000000,59.000000,4.367997
"1612","4th",1.000000,"2013-07-20","10:4:40.800",24.000000,1.000000,1.000000,27.000000,60.000000,4.550844
"1612","4th",1.000000,"2013-07-20","10:4:45.317",25.000000,2.000000,2.000000,28.000000,71.000000,3.901956
"1612","4th",1.000000,"2013-07-20","10:4:49.173",26.000000,1.000000,1.000000,21.000000,15.000000,4.501153
"1612","4th",1.000000,"2013-07-20","10:4:53.644",27.000000,2.000000,2.000000,29.000000,49.000000,4.266531
"1612","4th",1.000000,"2013-07-20","10:4:57.869",28.000000,1.000000,1.000000,28.000000,56.000000,4.350535
"1612","4th",1.000000,"2013-07-20","10:5:2.171",29.000000,2.000000,2.000000,34.000000,50.000000,4.085134
"1612","4th",1.000000,"2013-07-20","10:5:6.228",30.000000,1.000000,1.000000,33.000000,51.000000,4.501073
