# Date: 2013-8-19
# Start Time: 11:40:20.019
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1625","4th_fam",2.000000,"2013-08-19","11:40:41.050",1.000000,2.000000,1.000000,37.000000,52.000000,5.189751
"1625","4th_fam",2.000000,"2013-08-19","11:40:46.316",2.000000,1.000000,1.000000,25.000000,50.000000,5.640837
"1625","4th_fam",2.000000,"2013-08-19","11:40:52.003",3.000000,2.000000,1.000000,33.000000,66.000000,4.490950
"1625","4th_fam",2.000000,"2013-08-19","11:40:56.519",4.000000,2.000000,1.000000,38.000000,20.000000,4.043272
"1625","4th_fam",2.000000,"2013-08-19","11:41:0.597",5.000000,2.000000,1.000000,31.000000,55.000000,3.984427
"1625","4th_fam",2.000000,"2013-08-19","11:41:4.612",6.000000,2.000000,2.000000,21.000000,3.000000,3.850266
"1625","4th_fam",2.000000,"2013-08-19","11:41:8.503",7.000000,1.000000,2.000000,30.000000,54.000000,5.301554
"1625","4th_fam",2.000000,"2013-08-19","11:41:13.831",8.000000,1.000000,1.000000,31.000000,66.000000,4.434680
"1625","4th_fam",2.000000,"2013-08-19","11:41:18.300",9.000000,1.000000,2.000000,33.000000,8.000000,4.234469
"1625","4th_fam",2.000000,"2013-08-19","11:41:22.566",10.000000,1.000000,2.000000,29.000000,4.000000,4.833371
"1625","4th_fam",2.000000,"2013-08-19","11:41:27.441",11.000000,1.000000,1.000000,24.000000,59.000000,4.666975
"1625","4th_fam",2.000000,"2013-08-19","11:41:32.144",12.000000,1.000000,1.000000,21.000000,13.000000,4.283432
"1625","4th_fam",2.000000,"2013-08-19","11:41:36.456",13.000000,1.000000,2.000000,31.000000,15.000000,5.384489
"1625","4th_fam",2.000000,"2013-08-19","11:41:41.862",14.000000,1.000000,1.000000,30.000000,63.000000,4.665999
"1625","4th_fam",2.000000,"2013-08-19","11:41:46.566",15.000000,2.000000,1.000000,29.000000,54.000000,6.334467
"1625","4th_fam",2.000000,"2013-08-19","11:41:52.941",16.000000,2.000000,2.000000,25.000000,5.000000,5.784346
"1625","4th_fam",2.000000,"2013-08-19","11:41:58.753",17.000000,1.000000,2.000000,33.000000,63.000000,5.167486
"1625","4th_fam",2.000000,"2013-08-19","11:42:3.956",18.000000,1.000000,1.000000,39.000000,2.000000,4.483483
"1625","4th_fam",2.000000,"2013-08-19","11:42:8.472",19.000000,2.000000,1.000000,23.000000,5.000000,4.684600
"1625","4th_fam",2.000000,"2013-08-19","11:42:13.191",20.000000,2.000000,2.000000,32.000000,57.000000,3.882350
"1625","4th_fam",2.000000,"2013-08-19","11:42:17.097",21.000000,1.000000,1.000000,35.000000,68.000000,4.233366
"1625","4th_fam",2.000000,"2013-08-19","11:42:21.362",22.000000,2.000000,2.000000,37.000000,55.000000,4.049040
"1625","4th_fam",2.000000,"2013-08-19","11:42:25.456",23.000000,2.000000,2.000000,36.000000,52.000000,5.166862
"1625","4th_fam",2.000000,"2013-08-19","11:42:30.644",24.000000,1.000000,2.000000,24.000000,62.000000,6.101029
"1625","4th_fam",2.000000,"2013-08-19","11:42:36.784",25.000000,1.000000,1.000000,21.000000,71.000000,5.367306
"1625","4th_fam",2.000000,"2013-08-19","11:42:42.191",26.000000,1.000000,2.000000,27.000000,61.000000,4.415370
"1625","4th_fam",2.000000,"2013-08-19","11:42:46.628",27.000000,2.000000,1.000000,33.000000,40.000000,3.818202
"1625","4th_fam",2.000000,"2013-08-19","11:42:50.487",28.000000,1.000000,1.000000,31.000000,54.000000,4.684123
"1625","4th_fam",2.000000,"2013-08-19","11:42:55.206",29.000000,1.000000,1.000000,29.000000,2.000000,4.634319
"1625","4th_fam",2.000000,"2013-08-19","11:42:59.862",30.000000,2.000000,1.000000,33.000000,45.000000,5.833146
