# Date: 2013-7-17
# Start Time: 17:27:19.533
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1612","4th_fam",2.000000,"2013-07-17","17:27:28.565",1.000000,2.000000,2.000000,23.000000,55.000000,4.743998
"1612","4th_fam",2.000000,"2013-07-17","17:27:33.377",2.000000,2.000000,1.000000,36.000000,44.000000,4.481956
"1612","4th_fam",2.000000,"2013-07-17","17:27:37.893",3.000000,1.000000,1.000000,21.000000,9.000000,3.909523
"1612","4th_fam",2.000000,"2013-07-17","17:27:41.862",4.000000,1.000000,1.000000,24.000000,4.000000,5.802908
"1612","4th_fam",2.000000,"2013-07-17","17:27:47.690",5.000000,1.000000,1.000000,22.000000,65.000000,4.951564
"1612","4th_fam",2.000000,"2013-07-17","17:27:52.674",6.000000,2.000000,2.000000,34.000000,51.000000,4.384305
"1612","4th_fam",2.000000,"2013-07-17","17:27:57.096",7.000000,1.000000,1.000000,21.000000,2.000000,4.152303
"1612","4th_fam",2.000000,"2013-07-17","17:28:1.268",8.000000,1.000000,1.000000,31.000000,14.000000,4.067733
"1612","4th_fam",2.000000,"2013-07-17","17:28:5.377",9.000000,2.000000,2.000000,36.000000,15.000000,3.781855
"1612","4th_fam",2.000000,"2013-07-17","17:28:9.190",10.000000,1.000000,1.000000,30.000000,45.000000,4.333327
"1612","4th_fam",2.000000,"2013-07-17","17:28:13.549",11.000000,1.000000,1.000000,32.000000,53.000000,4.018604
"1612","4th_fam",2.000000,"2013-07-17","17:28:17.612",12.000000,1.000000,1.000000,22.000000,6.000000,4.134534
"1612","4th_fam",2.000000,"2013-07-17","17:28:21.768",13.000000,2.000000,2.000000,27.000000,10.000000,4.018771
"1612","4th_fam",2.000000,"2013-07-17","17:28:25.830",14.000000,2.000000,2.000000,30.000000,54.000000,3.810059
"1612","4th_fam",2.000000,"2013-07-17","17:28:29.674",15.000000,2.000000,2.000000,38.000000,66.000000,3.951745
"1612","4th_fam",2.000000,"2013-07-17","17:28:33.658",16.000000,1.000000,1.000000,25.000000,51.000000,3.717773
"1612","4th_fam",2.000000,"2013-07-17","17:28:37.408",17.000000,1.000000,1.000000,34.000000,14.000000,3.768604
"1612","4th_fam",2.000000,"2013-07-17","17:28:41.205",18.000000,2.000000,2.000000,25.000000,60.000000,3.868847
"1612","4th_fam",2.000000,"2013-07-17","17:28:45.112",19.000000,2.000000,1.000000,37.000000,62.000000,3.918681
"1612","4th_fam",2.000000,"2013-07-17","17:28:49.065",20.000000,2.000000,1.000000,33.000000,57.000000,4.834431
"1612","4th_fam",2.000000,"2013-07-17","17:28:53.924",21.000000,1.000000,1.000000,27.000000,70.000000,4.218485
"1612","4th_fam",2.000000,"2013-07-17","17:28:58.174",22.000000,1.000000,1.000000,30.000000,62.000000,3.817736
"1612","4th_fam",2.000000,"2013-07-17","17:29:2.018",23.000000,2.000000,2.000000,35.000000,61.000000,3.968852
"1612","4th_fam",2.000000,"2013-07-17","17:29:6.018",24.000000,1.000000,1.000000,29.000000,40.000000,4.335121
"1612","4th_fam",2.000000,"2013-07-17","17:29:10.393",25.000000,1.000000,1.000000,34.000000,10.000000,3.984177
"1612","4th_fam",2.000000,"2013-07-17","17:29:14.408",26.000000,1.000000,1.000000,27.000000,50.000000,3.884393
"1612","4th_fam",2.000000,"2013-07-17","17:29:18.330",27.000000,2.000000,1.000000,35.000000,43.000000,3.952292
"1612","4th_fam",2.000000,"2013-07-17","17:29:22.299",28.000000,1.000000,2.000000,25.000000,16.000000,4.151383
"1612","4th_fam",2.000000,"2013-07-17","17:29:26.487",29.000000,2.000000,1.000000,27.000000,58.000000,4.902108
"1612","4th_fam",2.000000,"2013-07-17","17:29:31.424",30.000000,1.000000,2.000000,34.000000,65.000000,6.268045
