# Date: 2013-8-5
# Start Time: 17:0:27.514
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1620","4th",2.000000,"2013-08-05","17:0:36.155",1.000000,2.000000,1.000000,31.000000,17.000000,4.998751
"1620","4th",2.000000,"2013-08-05","17:0:41.217",2.000000,2.000000,2.000000,30.000000,14.000000,4.199571
"1620","4th",2.000000,"2013-08-05","17:0:45.467",3.000000,1.000000,1.000000,33.000000,53.000000,4.155617
"1620","4th",2.000000,"2013-08-05","17:0:49.670",4.000000,1.000000,2.000000,35.000000,43.000000,4.137672
"1620","4th",2.000000,"2013-08-05","17:0:53.842",5.000000,1.000000,1.000000,36.000000,8.000000,4.015764
"1620","4th",2.000000,"2013-08-05","17:0:57.889",6.000000,2.000000,1.000000,24.000000,40.000000,5.250381
"1620","4th",2.000000,"2013-08-05","17:1:3.170",7.000000,1.000000,2.000000,26.000000,9.000000,5.661108
"1620","4th",2.000000,"2013-08-05","17:1:8.873",8.000000,1.000000,1.000000,37.000000,45.000000,4.328568
"1620","4th",2.000000,"2013-08-05","17:1:13.233",9.000000,1.000000,1.000000,35.000000,1.000000,4.197804
"1620","4th",2.000000,"2013-08-05","17:1:17.467",10.000000,2.000000,1.000000,30.000000,71.000000,5.329838
"1620","4th",2.000000,"2013-08-05","17:1:22.842",11.000000,2.000000,1.000000,32.000000,13.000000,5.841175
"1620","4th",2.000000,"2013-08-05","17:1:28.717",12.000000,1.000000,1.000000,24.000000,70.000000,4.215231
"1620","4th",2.000000,"2013-08-05","17:1:32.967",13.000000,1.000000,1.000000,36.000000,1.000000,5.030211
"1620","4th",2.000000,"2013-08-05","17:1:38.045",14.000000,2.000000,2.000000,31.000000,59.000000,4.132942
"1620","4th",2.000000,"2013-08-05","17:1:42.217",15.000000,2.000000,1.000000,24.000000,60.000000,4.264274
"1620","4th",2.000000,"2013-08-05","17:1:46.514",16.000000,1.000000,1.000000,38.000000,14.000000,5.382185
"1620","4th",2.000000,"2013-08-05","17:1:51.936",17.000000,1.000000,1.000000,37.000000,62.000000,4.560041
"1620","4th",2.000000,"2013-08-05","17:1:56.530",18.000000,2.000000,1.000000,25.000000,70.000000,6.367184
"1620","4th",2.000000,"2013-08-05","17:2:2.936",19.000000,1.000000,2.000000,32.000000,64.000000,5.995580
"1620","4th",2.000000,"2013-08-05","17:2:8.967",20.000000,2.000000,1.000000,23.000000,43.000000,4.367422
"1620","4th",2.000000,"2013-08-05","17:2:13.373",21.000000,1.000000,2.000000,28.000000,61.000000,5.000486
"1620","4th",2.000000,"2013-08-05","17:2:18.405",22.000000,1.000000,2.000000,26.000000,9.000000,4.465365
"1620","4th",2.000000,"2013-08-05","17:2:22.905",23.000000,2.000000,1.000000,32.000000,66.000000,4.383185
"1620","4th",2.000000,"2013-08-05","17:2:27.311",24.000000,1.000000,2.000000,27.000000,56.000000,4.816095
"1620","4th",2.000000,"2013-08-05","17:2:32.170",25.000000,2.000000,1.000000,35.000000,46.000000,4.515938
"1620","4th",2.000000,"2013-08-05","17:2:36.717",26.000000,1.000000,2.000000,27.000000,52.000000,4.349193
"1620","4th",2.000000,"2013-08-05","17:2:41.092",27.000000,1.000000,1.000000,37.000000,68.000000,4.050420
"1620","4th",2.000000,"2013-08-05","17:2:45.186",28.000000,1.000000,1.000000,28.000000,8.000000,5.666907
"1620","4th",2.000000,"2013-08-05","17:2:50.889",29.000000,1.000000,2.000000,27.000000,41.000000,5.734099
"1620","4th",2.000000,"2013-08-05","17:2:56.655",30.000000,1.000000,1.000000,32.000000,45.000000,3.967396
