# Date: 2014-2-3
# Start Time: 13:2:24.025
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1665","4th_fam",1.000000,"2014-02-03","13:2:26.822",1.000000,1.000000,2.000000,30.000000,15.000000,8.411775
"1665","4th_fam",1.000000,"2014-02-03","13:2:35.650",2.000000,1.000000,2.000000,36.000000,58.000000,3.673212
"1665","4th_fam",1.000000,"2014-02-03","13:2:40.541",3.000000,1.000000,1.000000,21.000000,61.000000,4.018393
"1665","4th_fam",1.000000,"2014-02-03","13:2:46.228",4.000000,1.000000,1.000000,25.000000,42.000000,4.008524
"1665","4th_fam",1.000000,"2014-02-03","13:2:50.337",5.000000,2.000000,1.000000,24.000000,43.000000,4.080472
"1665","4th_fam",1.000000,"2014-02-03","13:2:54.494",6.000000,1.000000,1.000000,38.000000,71.000000,4.663993
"1665","4th_fam",1.000000,"2014-02-03","13:2:59.275",7.000000,2.000000,1.000000,29.000000,62.000000,4.646131
"1665","4th_fam",1.000000,"2014-02-03","13:3:4.025",8.000000,1.000000,1.000000,25.000000,2.000000,5.447068
"1665","4th_fam",1.000000,"2014-02-03","13:3:9.556",9.000000,2.000000,2.000000,24.000000,40.000000,7.362041
"1665","4th_fam",1.000000,"2014-02-03","13:3:17.697",10.000000,2.000000,2.000000,29.000000,20.000000,5.195251
"1665","4th_fam",1.000000,"2014-02-03","13:3:24.103",11.000000,2.000000,2.000000,21.000000,13.000000,2.727746
"1665","4th_fam",1.000000,"2014-02-03","13:3:27.978",12.000000,1.000000,1.000000,33.000000,65.000000,3.375786
"1665","4th_fam",1.000000,"2014-02-03","13:3:32.572",13.000000,1.000000,2.000000,35.000000,60.000000,3.795439
"1665","4th_fam",1.000000,"2014-02-03","13:3:37.994",14.000000,1.000000,1.000000,38.000000,54.000000,3.088931
"1665","4th_fam",1.000000,"2014-02-03","13:3:42.947",15.000000,2.000000,2.000000,26.000000,49.000000,3.379954
"1665","4th_fam",1.000000,"2014-02-03","13:3:48.478",16.000000,1.000000,1.000000,38.000000,50.000000,3.184420
"1665","4th_fam",1.000000,"2014-02-03","13:3:52.728",17.000000,2.000000,1.000000,36.000000,47.000000,3.248204
"1665","4th_fam",1.000000,"2014-02-03","13:3:56.728",18.000000,2.000000,2.000000,21.000000,49.000000,3.546653
"1665","4th_fam",1.000000,"2014-02-03","13:4:1.510",19.000000,1.000000,1.000000,25.000000,7.000000,3.741861
"1665","4th_fam",1.000000,"2014-02-03","13:4:6.885",20.000000,2.000000,1.000000,27.000000,46.000000,2.592145
"1665","4th_fam",1.000000,"2014-02-03","13:4:11.307",21.000000,1.000000,1.000000,21.000000,12.000000,2.423159
"1665","4th_fam",1.000000,"2014-02-03","13:4:14.323",22.000000,1.000000,2.000000,26.000000,44.000000,3.228408
"1665","4th_fam",1.000000,"2014-02-03","13:4:18.948",23.000000,2.000000,2.000000,39.000000,71.000000,2.429394
"1665","4th_fam",1.000000,"2014-02-03","13:4:23.042",24.000000,1.000000,2.000000,34.000000,4.000000,2.420881
"1665","4th_fam",1.000000,"2014-02-03","13:4:27.355",25.000000,1.000000,1.000000,24.000000,1.000000,2.414495
"1665","4th_fam",1.000000,"2014-02-03","13:4:31.902",26.000000,2.000000,1.000000,34.000000,66.000000,2.671206
"1665","4th_fam",1.000000,"2014-02-03","13:4:35.887",27.000000,2.000000,2.000000,28.000000,6.000000,2.449825
"1665","4th_fam",1.000000,"2014-02-03","13:4:39.981",28.000000,2.000000,2.000000,35.000000,68.000000,2.423386
"1665","4th_fam",1.000000,"2014-02-03","13:4:44.246",29.000000,1.000000,2.000000,34.000000,13.000000,2.431247
"1665","4th_fam",1.000000,"2014-02-03","13:4:48.825",30.000000,1.000000,2.000000,30.000000,62.000000,2.445293
