# Date: 2013-8-5
# Start Time: 16:53:7.436
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1620","4th_fam",2.000000,"2013-08-05","16:53:18.561",1.000000,2.000000,1.000000,28.000000,66.000000,7.003041
"1620","4th_fam",2.000000,"2013-08-05","16:53:25.639",2.000000,2.000000,2.000000,29.000000,67.000000,5.059271
"1620","4th_fam",2.000000,"2013-08-05","16:53:30.733",3.000000,2.000000,2.000000,28.000000,50.000000,4.174381
"1620","4th_fam",2.000000,"2013-08-05","16:53:34.952",4.000000,1.000000,2.000000,37.000000,42.000000,4.123198
"1620","4th_fam",2.000000,"2013-08-05","16:53:39.108",5.000000,1.000000,1.000000,32.000000,53.000000,4.117285
"1620","4th_fam",2.000000,"2013-08-05","16:53:43.264",6.000000,1.000000,1.000000,27.000000,45.000000,4.781661
"1620","4th_fam",2.000000,"2013-08-05","16:53:48.077",7.000000,1.000000,1.000000,24.000000,15.000000,3.894045
"1620","4th_fam",2.000000,"2013-08-05","16:53:52.014",8.000000,2.000000,2.000000,38.000000,58.000000,5.032658
"1620","4th_fam",2.000000,"2013-08-05","16:53:57.077",9.000000,2.000000,1.000000,36.000000,10.000000,4.545715
"1620","4th_fam",2.000000,"2013-08-05","16:54:1.670",10.000000,2.000000,1.000000,27.000000,52.000000,4.902680
"1620","4th_fam",2.000000,"2013-08-05","16:54:6.608",11.000000,1.000000,2.000000,33.000000,17.000000,5.030898
"1620","4th_fam",2.000000,"2013-08-05","16:54:11.686",12.000000,2.000000,1.000000,37.000000,48.000000,4.058676
"1620","4th_fam",2.000000,"2013-08-05","16:54:15.780",13.000000,2.000000,2.000000,31.000000,67.000000,4.645849
"1620","4th_fam",2.000000,"2013-08-05","16:54:20.452",14.000000,2.000000,2.000000,36.000000,9.000000,5.066618
"1620","4th_fam",2.000000,"2013-08-05","16:54:25.561",15.000000,2.000000,2.000000,22.000000,20.000000,4.698149
"1620","4th_fam",2.000000,"2013-08-05","16:54:30.295",16.000000,2.000000,1.000000,32.000000,3.000000,4.177938
"1620","4th_fam",2.000000,"2013-08-05","16:54:34.514",17.000000,1.000000,2.000000,35.000000,9.000000,4.228374
"1620","4th_fam",2.000000,"2013-08-05","16:54:38.780",18.000000,2.000000,1.000000,26.000000,49.000000,4.776802
"1620","4th_fam",2.000000,"2013-08-05","16:54:43.592",19.000000,2.000000,2.000000,37.000000,5.000000,4.158846
"1620","4th_fam",2.000000,"2013-08-05","16:54:47.795",20.000000,2.000000,2.000000,28.000000,60.000000,4.728910
"1620","4th_fam",2.000000,"2013-08-05","16:54:52.561",21.000000,1.000000,2.000000,36.000000,63.000000,5.698381
"1620","4th_fam",2.000000,"2013-08-05","16:54:58.295",22.000000,1.000000,1.000000,29.000000,44.000000,4.277771
"1620","4th_fam",2.000000,"2013-08-05","16:55:2.608",23.000000,1.000000,2.000000,28.000000,61.000000,4.561010
"1620","4th_fam",2.000000,"2013-08-05","16:55:7.217",24.000000,1.000000,1.000000,33.000000,56.000000,4.127974
"1620","4th_fam",2.000000,"2013-08-05","16:55:11.373",25.000000,1.000000,1.000000,38.000000,65.000000,4.228151
"1620","4th_fam",2.000000,"2013-08-05","16:55:15.655",26.000000,1.000000,1.000000,33.000000,14.000000,4.320410
"1620","4th_fam",2.000000,"2013-08-05","16:55:20.014",27.000000,1.000000,1.000000,30.000000,57.000000,4.095950
"1620","4th_fam",2.000000,"2013-08-05","16:55:24.139",28.000000,2.000000,1.000000,36.000000,41.000000,5.046867
"1620","4th_fam",2.000000,"2013-08-05","16:55:29.233",29.000000,2.000000,2.000000,34.000000,68.000000,4.598478
"1620","4th_fam",2.000000,"2013-08-05","16:55:33.858",30.000000,2.000000,2.000000,39.000000,6.000000,4.480637
