# Date: 2013-8-5
# Start Time: 16:1:8.208
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1619","4th_fam",1.000000,"2013-08-05","16:1:9.989",1.000000,1.000000,1.000000,36.000000,61.000000,6.309041
"1619","4th_fam",1.000000,"2013-08-05","16:1:16.364",2.000000,2.000000,1.000000,27.000000,51.000000,4.146202
"1619","4th_fam",1.000000,"2013-08-05","16:1:20.567",3.000000,2.000000,2.000000,35.000000,18.000000,4.329791
"1619","4th_fam",1.000000,"2013-08-05","16:1:24.927",4.000000,2.000000,2.000000,24.000000,69.000000,4.757901
"1619","4th_fam",1.000000,"2013-08-05","16:1:29.723",5.000000,1.000000,1.000000,35.000000,18.000000,4.650572
"1619","4th_fam",1.000000,"2013-08-05","16:1:34.411",6.000000,2.000000,2.000000,32.000000,7.000000,4.250072
"1619","4th_fam",1.000000,"2013-08-05","16:1:38.692",7.000000,2.000000,1.000000,37.000000,46.000000,6.197662
"1619","4th_fam",1.000000,"2013-08-05","16:1:44.927",8.000000,2.000000,2.000000,24.000000,49.000000,3.783710
"1619","4th_fam",1.000000,"2013-08-05","16:1:48.739",9.000000,1.000000,2.000000,34.000000,7.000000,3.949577
"1619","4th_fam",1.000000,"2013-08-05","16:1:52.723",10.000000,1.000000,1.000000,38.000000,13.000000,7.166950
"1619","4th_fam",1.000000,"2013-08-05","16:1:59.927",11.000000,2.000000,1.000000,32.000000,43.000000,4.146963
"1619","4th_fam",1.000000,"2013-08-05","16:2:4.114",12.000000,1.000000,2.000000,37.000000,7.000000,3.749532
"1619","4th_fam",1.000000,"2013-08-05","16:2:7.895",13.000000,1.000000,1.000000,34.000000,8.000000,3.883825
"1619","4th_fam",1.000000,"2013-08-05","16:2:11.802",14.000000,2.000000,2.000000,24.000000,41.000000,4.751375
"1619","4th_fam",1.000000,"2013-08-05","16:2:16.598",15.000000,1.000000,2.000000,29.000000,53.000000,4.017439
"1619","4th_fam",1.000000,"2013-08-05","16:2:20.645",16.000000,1.000000,1.000000,27.000000,57.000000,3.716907
"1619","4th_fam",1.000000,"2013-08-05","16:2:24.395",17.000000,2.000000,1.000000,31.000000,46.000000,3.716493
"1619","4th_fam",1.000000,"2013-08-05","16:2:28.145",18.000000,2.000000,2.000000,22.000000,63.000000,3.715443
"1619","4th_fam",1.000000,"2013-08-05","16:2:31.911",19.000000,2.000000,2.000000,24.000000,11.000000,4.562841
"1619","4th_fam",1.000000,"2013-08-05","16:2:36.505",20.000000,1.000000,1.000000,25.000000,3.000000,4.716596
"1619","4th_fam",1.000000,"2013-08-05","16:2:41.255",21.000000,1.000000,1.000000,33.000000,57.000000,3.982543
"1619","4th_fam",1.000000,"2013-08-05","16:2:45.270",22.000000,1.000000,1.000000,39.000000,52.000000,3.867399
"1619","4th_fam",1.000000,"2013-08-05","16:2:49.177",23.000000,2.000000,2.000000,33.000000,59.000000,4.449486
"1619","4th_fam",1.000000,"2013-08-05","16:2:53.661",24.000000,1.000000,1.000000,37.000000,55.000000,3.981853
"1619","4th_fam",1.000000,"2013-08-05","16:2:57.677",25.000000,2.000000,1.000000,29.000000,67.000000,3.933586
"1619","4th_fam",1.000000,"2013-08-05","16:3:1.645",26.000000,1.000000,1.000000,30.000000,62.000000,3.967199
"1619","4th_fam",1.000000,"2013-08-05","16:3:5.645",27.000000,1.000000,1.000000,22.000000,64.000000,3.731337
"1619","4th_fam",1.000000,"2013-08-05","16:3:9.411",28.000000,2.000000,2.000000,29.000000,55.000000,4.799666
"1619","4th_fam",1.000000,"2013-08-05","16:3:14.239",29.000000,2.000000,1.000000,38.000000,2.000000,3.766743
"1619","4th_fam",1.000000,"2013-08-05","16:3:18.052",30.000000,2.000000,2.000000,22.000000,61.000000,3.793952
