# Date: 2014-2-11
# Start Time: 15:56:28.919
# dB Attenuation: -9.800000e+000
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:35.449",1.000000,2.000000,2.000000,21.000000,14.000000,5.591952
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:41.166",2.000000,2.000000,2.000000,25.000000,63.000000,3.869370
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:45.119",3.000000,1.000000,1.000000,31.000000,58.000000,3.940767
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:49.149",4.000000,1.000000,2.000000,21.000000,47.000000,3.846807
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:53.070",5.000000,1.000000,2.000000,24.000000,14.000000,4.041771
"1671","4th_no_sound",4.000000,"2014-02-11","15:56:57.225",6.000000,2.000000,2.000000,23.000000,20.000000,4.405323
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:1.724",7.000000,2.000000,2.000000,21.000000,48.000000,4.344699
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:6.161",8.000000,2.000000,1.000000,26.000000,54.000000,3.944295
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:10.207",9.000000,1.000000,2.000000,33.000000,1.000000,3.942937
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:14.237",10.000000,1.000000,2.000000,38.000000,14.000000,3.931175
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:18.267",11.000000,2.000000,2.000000,32.000000,60.000000,3.923387
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:22.298",12.000000,1.000000,2.000000,39.000000,54.000000,4.042597
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:26.437",13.000000,2.000000,2.000000,33.000000,62.000000,3.880718
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:30.390",14.000000,2.000000,2.000000,22.000000,44.000000,4.143167
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:34.639",15.000000,2.000000,2.000000,23.000000,11.000000,3.958469
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:38.685",16.000000,1.000000,1.000000,35.000000,59.000000,4.054823
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:42.824",17.000000,2.000000,1.000000,27.000000,10.000000,3.886381
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:46.792",18.000000,2.000000,2.000000,23.000000,70.000000,3.874850
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:50.776",19.000000,2.000000,2.000000,24.000000,64.000000,3.996128
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:54.869",20.000000,1.000000,2.000000,36.000000,51.000000,4.095715
"1671","4th_no_sound",4.000000,"2014-02-11","15:57:59.055",21.000000,1.000000,2.000000,25.000000,65.000000,3.804569
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:2.945",22.000000,2.000000,2.000000,27.000000,55.000000,4.027869
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:7.069",23.000000,1.000000,2.000000,36.000000,19.000000,4.066772
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:11.240",24.000000,2.000000,1.000000,30.000000,12.000000,4.143869
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:15.489",25.000000,2.000000,2.000000,33.000000,62.000000,3.668132
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:19.238",26.000000,1.000000,2.000000,36.000000,50.000000,3.769809
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:23.097",27.000000,2.000000,2.000000,38.000000,40.000000,3.989319
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:27.174",28.000000,2.000000,2.000000,23.000000,62.000000,3.880789
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:31.142",29.000000,2.000000,1.000000,26.000000,18.000000,3.986094
"1671","4th_no_sound",4.000000,"2014-02-11","15:58:35.219",30.000000,1.000000,1.000000,28.000000,44.000000,3.697582
