# Date: 2014-2-13
# Start Time: 13:39:59.233
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1670","4th",1.000000,"2014-02-13","13:40:9.946",1.000000,2.000000,2.000000,36.000000,44.000000,4.364914
"1670","4th",1.000000,"2014-02-13","13:40:14.405",2.000000,2.000000,2.000000,31.000000,65.000000,3.895433
"1670","4th",1.000000,"2014-02-13","13:40:18.353",3.000000,1.000000,1.000000,25.000000,61.000000,4.042273
"1670","4th",1.000000,"2014-02-13","13:40:22.440",4.000000,1.000000,1.000000,38.000000,67.000000,3.983486
"1670","4th",1.000000,"2014-02-13","13:40:26.466",5.000000,2.000000,1.000000,32.000000,49.000000,3.980733
"1670","4th",1.000000,"2014-02-13","13:40:30.491",6.000000,2.000000,2.000000,30.000000,52.000000,4.039668
"1670","4th",1.000000,"2014-02-13","13:40:34.579",7.000000,1.000000,1.000000,39.000000,5.000000,3.950029
"1670","4th",1.000000,"2014-02-13","13:40:38.573",8.000000,1.000000,1.000000,22.000000,2.000000,4.237956
"1670","4th",1.000000,"2014-02-13","13:40:42.846",9.000000,2.000000,2.000000,30.000000,62.000000,4.054194
"1670","4th",1.000000,"2014-02-13","13:40:46.933",10.000000,2.000000,1.000000,33.000000,53.000000,4.522013
"1670","4th",1.000000,"2014-02-13","13:40:51.501",11.000000,1.000000,1.000000,39.000000,59.000000,3.919048
"1670","4th",1.000000,"2014-02-13","13:40:55.464",12.000000,2.000000,2.000000,33.000000,41.000000,3.964317
"1670","4th",1.000000,"2014-02-13","13:40:59.474",13.000000,1.000000,1.000000,30.000000,69.000000,3.952401
"1670","4th",1.000000,"2014-02-13","13:41:3.469",14.000000,2.000000,1.000000,28.000000,51.000000,4.683216
"1670","4th",1.000000,"2014-02-13","13:41:8.206",15.000000,1.000000,1.000000,31.000000,62.000000,4.767966
"1670","4th",1.000000,"2014-02-13","13:41:13.052",16.000000,1.000000,1.000000,32.000000,6.000000,4.197976
"1670","4th",1.000000,"2014-02-13","13:41:17.302",17.000000,1.000000,1.000000,35.000000,5.000000,3.915417
"1670","4th",1.000000,"2014-02-13","13:41:21.305",18.000000,2.000000,2.000000,33.000000,8.000000,4.240330
"1670","4th",1.000000,"2014-02-13","13:41:25.618",19.000000,2.000000,2.000000,28.000000,51.000000,4.127258
"1670","4th",1.000000,"2014-02-13","13:41:29.823",20.000000,1.000000,2.000000,29.000000,1.000000,4.611489
"1670","4th",1.000000,"2014-02-13","13:41:34.495",21.000000,1.000000,1.000000,28.000000,7.000000,4.017440
"1670","4th",1.000000,"2014-02-13","13:41:38.591",22.000000,2.000000,2.000000,36.000000,63.000000,3.898035
"1670","4th",1.000000,"2014-02-13","13:41:42.563",23.000000,1.000000,1.000000,28.000000,16.000000,4.022851
"1670","4th",1.000000,"2014-02-13","13:41:46.659",24.000000,1.000000,1.000000,36.000000,15.000000,3.964829
"1670","4th",1.000000,"2014-02-13","13:41:50.708",25.000000,2.000000,2.000000,24.000000,17.000000,3.905421
"1670","4th",1.000000,"2014-02-13","13:41:54.679",26.000000,1.000000,1.000000,27.000000,51.000000,4.014822
"1670","4th",1.000000,"2014-02-13","13:41:58.775",27.000000,1.000000,2.000000,37.000000,53.000000,4.311443
"1670","4th",1.000000,"2014-02-13","13:42:3.151",28.000000,2.000000,2.000000,36.000000,71.000000,3.962729
"1670","4th",1.000000,"2014-02-13","13:42:7.185",29.000000,1.000000,1.000000,37.000000,65.000000,3.965492
"1670","4th",1.000000,"2014-02-13","13:42:11.234",30.000000,2.000000,2.000000,24.000000,46.000000,4.256623
