# Date: 2014-2-3
# Start Time: 13:11:53.044
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:4.747",1.000000,2.000000,1.000000,26.000000,42.000000,5.580530
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:12.138",2.000000,1.000000,2.000000,36.000000,61.000000,3.458975
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:16.716",3.000000,2.000000,1.000000,26.000000,69.000000,3.666219
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:21.950",4.000000,1.000000,2.000000,32.000000,49.000000,2.880585
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:26.607",5.000000,1.000000,2.000000,34.000000,53.000000,2.440596
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:31.107",6.000000,1.000000,2.000000,29.000000,10.000000,2.437852
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:35.794",7.000000,2.000000,2.000000,34.000000,70.000000,2.446131
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:40.685",8.000000,2.000000,1.000000,35.000000,60.000000,2.407077
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:44.029",9.000000,1.000000,1.000000,23.000000,3.000000,2.807120
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:48.170",10.000000,1.000000,1.000000,24.000000,13.000000,2.418764
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:52.201",11.000000,2.000000,2.000000,36.000000,67.000000,3.155068
"1665","4th_no_sound",1.000000,"2014-02-03","13:12:57.263",12.000000,2.000000,2.000000,29.000000,14.000000,2.964945
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:2.357",13.000000,2.000000,2.000000,31.000000,6.000000,2.488610
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:5.592",14.000000,2.000000,2.000000,21.000000,8.000000,3.303176
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:9.623",15.000000,1.000000,2.000000,28.000000,6.000000,3.417669
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:13.123",16.000000,1.000000,1.000000,38.000000,42.000000,4.031873
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:17.248",17.000000,2.000000,1.000000,37.000000,64.000000,3.865996
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:21.201",18.000000,1.000000,2.000000,31.000000,67.000000,3.903212
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:25.186",19.000000,2.000000,1.000000,30.000000,40.000000,3.849351
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:29.139",20.000000,1.000000,2.000000,27.000000,54.000000,4.843593
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:34.873",21.000000,1.000000,1.000000,32.000000,19.000000,3.096454
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:39.326",22.000000,2.000000,1.000000,21.000000,57.000000,2.982698
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:43.436",23.000000,2.000000,2.000000,32.000000,41.000000,2.929882
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:47.608",24.000000,1.000000,2.000000,33.000000,58.000000,2.758259
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:50.733",25.000000,1.000000,1.000000,23.000000,16.000000,3.647022
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:54.499",26.000000,1.000000,1.000000,26.000000,44.000000,3.846197
"1665","4th_no_sound",1.000000,"2014-02-03","13:13:58.436",27.000000,2.000000,1.000000,37.000000,52.000000,3.706857
"1665","4th_no_sound",1.000000,"2014-02-03","13:14:2.233",28.000000,1.000000,2.000000,32.000000,48.000000,3.929959
"1665","4th_no_sound",1.000000,"2014-02-03","13:14:6.264",29.000000,1.000000,1.000000,33.000000,3.000000,3.778928
"1665","4th_no_sound",1.000000,"2014-02-03","13:14:10.139",30.000000,2.000000,1.000000,21.000000,71.000000,4.334401
