# Date: 2013-8-8
# Start Time: 12:24:13.236
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1618","4th_gen",4.000000,"2013-08-08","12:24:23.033",1.000000,1.000000,2.000000,36.000000,44.000000,3.858579
"1618","4th_gen",4.000000,"2013-08-08","12:24:26.955",2.000000,2.000000,1.000000,29.000000,50.000000,3.896836
"1618","4th_gen",4.000000,"2013-08-08","12:24:30.893",3.000000,1.000000,1.000000,23.000000,58.000000,3.992247
"1618","4th_gen",4.000000,"2013-08-08","12:24:34.924",4.000000,2.000000,2.000000,35.000000,46.000000,4.441214
"1618","4th_gen",4.000000,"2013-08-08","12:24:39.408",5.000000,1.000000,2.000000,38.000000,62.000000,3.985402
"1618","4th_gen",4.000000,"2013-08-08","12:24:43.424",6.000000,1.000000,1.000000,31.000000,52.000000,7.093593
"1618","4th_gen",4.000000,"2013-08-08","12:24:50.549",7.000000,2.000000,2.000000,29.000000,5.000000,4.666636
"1618","4th_gen",4.000000,"2013-08-08","12:24:55.252",8.000000,1.000000,2.000000,30.000000,12.000000,4.034509
"1618","4th_gen",4.000000,"2013-08-08","12:24:59.315",9.000000,2.000000,1.000000,22.000000,2.000000,4.483868
"1618","4th_gen",4.000000,"2013-08-08","12:25:3.830",10.000000,2.000000,1.000000,35.000000,59.000000,3.884619
"1618","4th_gen",4.000000,"2013-08-08","12:25:7.752",11.000000,2.000000,2.000000,33.000000,67.000000,3.883832
"1618","4th_gen",4.000000,"2013-08-08","12:25:11.674",12.000000,1.000000,2.000000,21.000000,62.000000,3.910315
"1618","4th_gen",4.000000,"2013-08-08","12:25:15.627",13.000000,2.000000,2.000000,32.000000,41.000000,3.984351
"1618","4th_gen",4.000000,"2013-08-08","12:25:19.643",14.000000,2.000000,1.000000,21.000000,49.000000,4.800199
"1618","4th_gen",4.000000,"2013-08-08","12:25:24.471",15.000000,1.000000,2.000000,30.000000,50.000000,3.967587
"1618","4th_gen",4.000000,"2013-08-08","12:25:28.471",16.000000,1.000000,1.000000,33.000000,62.000000,4.051659
"1618","4th_gen",4.000000,"2013-08-08","12:25:32.549",17.000000,1.000000,1.000000,27.000000,60.000000,4.682047
"1618","4th_gen",4.000000,"2013-08-08","12:25:37.268",18.000000,1.000000,2.000000,33.000000,48.000000,4.517659
"1618","4th_gen",4.000000,"2013-08-08","12:25:41.830",19.000000,2.000000,2.000000,24.000000,18.000000,4.662347
"1618","4th_gen",4.000000,"2013-08-08","12:25:46.518",20.000000,2.000000,2.000000,27.000000,12.000000,3.984492
"1618","4th_gen",4.000000,"2013-08-08","12:25:50.533",21.000000,1.000000,1.000000,39.000000,70.000000,3.932797
"1618","4th_gen",4.000000,"2013-08-08","12:25:54.502",22.000000,1.000000,1.000000,23.000000,68.000000,4.151787
"1618","4th_gen",4.000000,"2013-08-08","12:25:58.690",23.000000,2.000000,1.000000,24.000000,8.000000,4.566772
"1618","4th_gen",4.000000,"2013-08-08","12:26:3.283",24.000000,2.000000,2.000000,32.000000,65.000000,3.916982
"1618","4th_gen",4.000000,"2013-08-08","12:26:7.237",25.000000,2.000000,2.000000,31.000000,40.000000,3.717192
"1618","4th_gen",4.000000,"2013-08-08","12:26:10.987",26.000000,1.000000,1.000000,32.000000,48.000000,4.318098
"1618","4th_gen",4.000000,"2013-08-08","12:26:15.330",27.000000,1.000000,2.000000,25.000000,10.000000,4.633927
"1618","4th_gen",4.000000,"2013-08-08","12:26:20.002",28.000000,1.000000,1.000000,21.000000,4.000000,4.050783
"1618","4th_gen",4.000000,"2013-08-08","12:26:24.158",29.000000,2.000000,1.000000,25.000000,13.000000,3.979573
"1618","4th_gen",4.000000,"2013-08-08","12:26:28.174",30.000000,2.000000,1.000000,36.000000,17.000000,4.199544
