# Date: 2014-2-7
# Start Time: 12:42:3.922
# dB Attenuation: -1.010000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,signal_interval,response_interval,signal,standard,trialdur
"1666","4th_gen",1.000000,"2014-02-07","12:42:13.842",1.000000,2.000000,1.000000,37.000000,55.000000,4.826077
"1666","4th_gen",1.000000,"2014-02-07","12:42:18.810",2.000000,1.000000,1.000000,30.000000,6.000000,4.237516
"1666","4th_gen",1.000000,"2014-02-07","12:42:23.122",3.000000,2.000000,2.000000,31.000000,49.000000,4.148033
"1666","4th_gen",1.000000,"2014-02-07","12:42:27.355",4.000000,2.000000,1.000000,22.000000,14.000000,4.196428
"1666","4th_gen",1.000000,"2014-02-07","12:42:31.651",5.000000,2.000000,1.000000,25.000000,55.000000,5.791353
"1666","4th_gen",1.000000,"2014-02-07","12:42:37.525",6.000000,2.000000,1.000000,29.000000,71.000000,5.165380
"1666","4th_gen",1.000000,"2014-02-07","12:42:42.774",7.000000,2.000000,2.000000,30.000000,68.000000,4.312129
"1666","4th_gen",1.000000,"2014-02-07","12:42:47.179",8.000000,1.000000,1.000000,31.000000,51.000000,4.072932
"1666","4th_gen",1.000000,"2014-02-07","12:42:51.335",9.000000,2.000000,2.000000,25.000000,12.000000,3.995611
"1666","4th_gen",1.000000,"2014-02-07","12:42:55.428",10.000000,1.000000,2.000000,29.000000,41.000000,4.111921
"1666","4th_gen",1.000000,"2014-02-07","12:42:59.630",11.000000,2.000000,2.000000,26.000000,63.000000,4.045486
"1666","4th_gen",1.000000,"2014-02-07","12:43:3.754",12.000000,1.000000,1.000000,29.000000,8.000000,4.610434
"1666","4th_gen",1.000000,"2014-02-07","12:43:8.472",13.000000,1.000000,2.000000,23.000000,60.000000,5.050157
"1666","4th_gen",1.000000,"2014-02-07","12:43:13.597",14.000000,1.000000,2.000000,29.000000,44.000000,4.880840
"1666","4th_gen",1.000000,"2014-02-07","12:43:18.565",15.000000,1.000000,1.000000,28.000000,58.000000,4.264402
"1666","4th_gen",1.000000,"2014-02-07","12:43:22.924",16.000000,2.000000,1.000000,34.000000,44.000000,4.570704
"1666","4th_gen",1.000000,"2014-02-07","12:43:27.580",17.000000,1.000000,2.000000,22.000000,47.000000,4.297779
"1666","4th_gen",1.000000,"2014-02-07","12:43:31.970",18.000000,1.000000,2.000000,25.000000,57.000000,4.154918
"1666","4th_gen",1.000000,"2014-02-07","12:43:36.220",19.000000,1.000000,1.000000,23.000000,6.000000,3.931587
"1666","4th_gen",1.000000,"2014-02-07","12:43:40.235",20.000000,2.000000,2.000000,24.000000,13.000000,4.063597
"1666","4th_gen",1.000000,"2014-02-07","12:43:44.391",21.000000,1.000000,1.000000,38.000000,5.000000,4.832830
"1666","4th_gen",1.000000,"2014-02-07","12:43:49.313",22.000000,1.000000,2.000000,27.000000,48.000000,4.484228
"1666","4th_gen",1.000000,"2014-02-07","12:43:53.891",23.000000,1.000000,1.000000,22.000000,9.000000,6.025623
"1666","4th_gen",1.000000,"2014-02-07","12:44:0.015",24.000000,1.000000,2.000000,21.000000,71.000000,4.099381
"1666","4th_gen",1.000000,"2014-02-07","12:44:4.202",25.000000,1.000000,1.000000,39.000000,67.000000,4.988415
"1666","4th_gen",1.000000,"2014-02-07","12:44:9.280",26.000000,2.000000,2.000000,33.000000,15.000000,4.028929
"1666","4th_gen",1.000000,"2014-02-07","12:44:13.405",27.000000,2.000000,1.000000,30.000000,60.000000,4.877207
"1666","4th_gen",1.000000,"2014-02-07","12:44:18.373",28.000000,2.000000,1.000000,25.000000,46.000000,5.226767
"1666","4th_gen",1.000000,"2014-02-07","12:44:23.685",29.000000,1.000000,2.000000,37.000000,9.000000,3.870527
"1666","4th_gen",1.000000,"2014-02-07","12:44:27.654",30.000000,2.000000,2.000000,31.000000,70.000000,3.750582
