# Date: 2013-7-26
# Start Time: 12:52:15.511
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1614","label",2.000000,"2013-07-26","12:52:16.714",1.000000,3.000000,1.000000,45.000000,3.856305
"1614","label",2.000000,"2013-07-26","12:52:20.635",2.000000,2.000000,2.000000,37.000000,2.539648
"1614","label",2.000000,"2013-07-26","12:52:23.213",3.000000,2.000000,2.000000,29.000000,3.295242
"1614","label",2.000000,"2013-07-26","12:52:26.541",4.000000,3.000000,1.000000,47.000000,3.313214
"1614","label",2.000000,"2013-07-26","12:52:29.885",5.000000,4.000000,4.000000,59.000000,2.516471
"1614","label",2.000000,"2013-07-26","12:52:32.432",6.000000,4.000000,3.000000,71.000000,4.687031
"1614","label",2.000000,"2013-07-26","12:52:37.150",7.000000,4.000000,4.000000,63.000000,2.537988
"1614","label",2.000000,"2013-07-26","12:52:39.728",8.000000,1.000000,1.000000,17.000000,2.802864
"1614","label",2.000000,"2013-07-26","12:52:42.556",9.000000,4.000000,4.000000,65.000000,2.654950
"1614","label",2.000000,"2013-07-26","12:52:45.244",10.000000,4.000000,4.000000,61.000000,2.621105
"1614","label",2.000000,"2013-07-26","12:52:47.884",11.000000,2.000000,2.000000,37.000000,2.652833
"1614","label",2.000000,"2013-07-26","12:52:50.572",12.000000,4.000000,1.000000,69.000000,4.371068
"1614","label",2.000000,"2013-07-26","12:52:54.978",13.000000,1.000000,1.000000,10.000000,2.545848
"1614","label",2.000000,"2013-07-26","12:52:57.556",14.000000,3.000000,3.000000,53.000000,4.087472
"1614","label",2.000000,"2013-07-26","12:53:1.665",15.000000,4.000000,4.000000,70.000000,2.603350
"1614","label",2.000000,"2013-07-26","12:53:4.306",16.000000,1.000000,1.000000,9.000000,2.570110
"1614","label",2.000000,"2013-07-26","12:53:6.899",17.000000,2.000000,2.000000,27.000000,4.804227
"1614","label",2.000000,"2013-07-26","12:53:11.743",18.000000,2.000000,2.000000,32.000000,2.686000
"1614","label",2.000000,"2013-07-26","12:53:14.446",19.000000,3.000000,2.000000,55.000000,4.487911
"1614","label",2.000000,"2013-07-26","12:53:18.977",20.000000,3.000000,3.000000,51.000000,4.129430
"1614","label",2.000000,"2013-07-26","12:53:23.133",21.000000,1.000000,1.000000,8.000000,2.620348
"1614","label",2.000000,"2013-07-26","12:53:25.789",22.000000,2.000000,2.000000,34.000000,2.421295
"1614","label",2.000000,"2013-07-26","12:53:28.242",23.000000,4.000000,4.000000,71.000000,2.603199
"1614","label",2.000000,"2013-07-26","12:53:30.883",24.000000,1.000000,1.000000,12.000000,2.613285
"1614","label",2.000000,"2013-07-26","12:53:33.524",25.000000,3.000000,3.000000,49.000000,4.083266
"1614","label",2.000000,"2013-07-26","12:53:37.633",26.000000,1.000000,1.000000,6.000000,2.686664
"1614","label",2.000000,"2013-07-26","12:53:40.352",27.000000,3.000000,2.000000,41.000000,4.970337
"1614","label",2.000000,"2013-07-26","12:53:45.351",28.000000,3.000000,3.000000,43.000000,3.836144
"1614","label",2.000000,"2013-07-26","12:53:49.211",29.000000,1.000000,1.000000,2.000000,2.371470
"1614","label",2.000000,"2013-07-26","12:53:51.617",30.000000,2.000000,2.000000,29.000000,2.654474
