# Date: 2013-8-22
# Start Time: 11:36:59.949
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1625","label",4.000000,"2013-08-22","11:37:0.918",1.000000,4.000000,1.000000,63.000000,5.599419
"1625","label",4.000000,"2013-08-22","11:37:6.605",2.000000,3.000000,3.000000,53.000000,2.239932
"1625","label",4.000000,"2013-08-22","11:37:8.886",3.000000,3.000000,2.000000,41.000000,2.638045
"1625","label",4.000000,"2013-08-22","11:37:11.574",4.000000,2.000000,2.000000,37.000000,2.388938
"1625","label",4.000000,"2013-08-22","11:37:13.996",5.000000,1.000000,3.000000,1.000000,2.626509
"1625","label",4.000000,"2013-08-22","11:37:16.668",6.000000,3.000000,2.000000,55.000000,2.578766
"1625","label",4.000000,"2013-08-22","11:37:19.277",7.000000,3.000000,3.000000,54.000000,2.914224
"1625","label",4.000000,"2013-08-22","11:37:22.230",8.000000,4.000000,3.000000,64.000000,2.681888
"1625","label",4.000000,"2013-08-22","11:37:24.949",9.000000,2.000000,2.000000,23.000000,2.517390
"1625","label",4.000000,"2013-08-22","11:37:27.511",10.000000,2.000000,3.000000,25.000000,2.389734
"1625","label",4.000000,"2013-08-22","11:37:29.949",11.000000,4.000000,3.000000,67.000000,2.678925
"1625","label",4.000000,"2013-08-22","11:37:32.668",12.000000,2.000000,4.000000,37.000000,2.410369
"1625","label",4.000000,"2013-08-22","11:37:35.105",13.000000,4.000000,3.000000,57.000000,3.283563
"1625","label",4.000000,"2013-08-22","11:37:38.418",14.000000,1.000000,1.000000,16.000000,2.465579
"1625","label",4.000000,"2013-08-22","11:37:40.918",15.000000,1.000000,2.000000,20.000000,3.050146
"1625","label",4.000000,"2013-08-22","11:37:44.011",16.000000,4.000000,3.000000,62.000000,3.265713
"1625","label",4.000000,"2013-08-22","11:37:47.308",17.000000,3.000000,3.000000,50.000000,2.481917
"1625","label",4.000000,"2013-08-22","11:37:49.824",18.000000,4.000000,1.000000,61.000000,3.099012
"1625","label",4.000000,"2013-08-22","11:37:52.964",19.000000,1.000000,1.000000,5.000000,2.515123
"1625","label",4.000000,"2013-08-22","11:37:55.511",20.000000,2.000000,2.000000,35.000000,2.465848
"1625","label",4.000000,"2013-08-22","11:37:58.011",21.000000,4.000000,3.000000,68.000000,2.399020
"1625","label",4.000000,"2013-08-22","11:38:0.449",22.000000,2.000000,2.000000,26.000000,2.472441
"1625","label",4.000000,"2013-08-22","11:38:2.949",23.000000,1.000000,3.000000,12.000000,2.316245
"1625","label",4.000000,"2013-08-22","11:38:5.308",24.000000,2.000000,3.000000,29.000000,2.783239
"1625","label",4.000000,"2013-08-22","11:38:8.121",25.000000,3.000000,2.000000,41.000000,3.150579
"1625","label",4.000000,"2013-08-22","11:38:11.308",26.000000,1.000000,1.000000,1.000000,2.515057
"1625","label",4.000000,"2013-08-22","11:38:13.855",27.000000,2.000000,2.000000,30.000000,2.614905
"1625","label",4.000000,"2013-08-22","11:38:16.511",28.000000,1.000000,1.000000,7.000000,3.846469
"1625","label",4.000000,"2013-08-22","11:38:20.386",29.000000,4.000000,3.000000,62.000000,2.397350
"1625","label",4.000000,"2013-08-22","11:38:22.824",30.000000,1.000000,1.000000,6.000000,2.863437
