# Date: 2013-8-3
# Start Time: 12:59:51.504
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1617","label",2.000000,"2013-08-03","12:59:55.067",1.000000,2.000000,2.000000,27.000000,3.642132
"1617","label",2.000000,"2013-08-03","12:59:58.770",2.000000,1.000000,2.000000,18.000000,2.653590
"1617","label",2.000000,"2013-08-03","13:0:1.473",3.000000,4.000000,3.000000,64.000000,3.042206
"1617","label",2.000000,"2013-08-03","13:0:4.551",4.000000,4.000000,1.000000,62.000000,3.512201
"1617","label",2.000000,"2013-08-03","13:0:8.082",5.000000,1.000000,2.000000,4.000000,2.867647
"1617","label",2.000000,"2013-08-03","13:0:10.988",6.000000,4.000000,4.000000,71.000000,3.002644
"1617","label",2.000000,"2013-08-03","13:0:14.020",7.000000,3.000000,4.000000,46.000000,2.802357
"1617","label",2.000000,"2013-08-03","13:0:16.848",8.000000,3.000000,4.000000,54.000000,2.853035
"1617","label",2.000000,"2013-08-03","13:0:19.738",9.000000,2.000000,2.000000,32.000000,2.553269
"1617","label",2.000000,"2013-08-03","13:0:22.317",10.000000,2.000000,2.000000,27.000000,2.753521
"1617","label",2.000000,"2013-08-03","13:0:25.098",11.000000,2.000000,3.000000,37.000000,3.953474
"1617","label",2.000000,"2013-08-03","13:0:29.082",12.000000,3.000000,3.000000,53.000000,2.819075
"1617","label",2.000000,"2013-08-03","13:0:31.942",13.000000,4.000000,4.000000,63.000000,3.934161
"1617","label",2.000000,"2013-08-03","13:0:35.910",14.000000,3.000000,4.000000,54.000000,4.452816
"1617","label",2.000000,"2013-08-03","13:0:40.395",15.000000,1.000000,3.000000,18.000000,2.518867
"1617","label",2.000000,"2013-08-03","13:0:42.942",16.000000,2.000000,2.000000,29.000000,3.536448
"1617","label",2.000000,"2013-08-03","13:0:46.504",17.000000,4.000000,3.000000,62.000000,4.750738
"1617","label",2.000000,"2013-08-03","13:0:51.285",18.000000,2.000000,2.000000,32.000000,3.052025
"1617","label",2.000000,"2013-08-03","13:0:54.363",19.000000,2.000000,4.000000,38.000000,3.620235
"1617","label",2.000000,"2013-08-03","13:0:58.020",20.000000,4.000000,3.000000,67.000000,2.619363
"1617","label",2.000000,"2013-08-03","13:1:0.676",21.000000,2.000000,2.000000,27.000000,2.450980
"1617","label",2.000000,"2013-08-03","13:1:3.160",22.000000,3.000000,3.000000,52.000000,3.419945
"1617","label",2.000000,"2013-08-03","13:1:6.613",23.000000,4.000000,2.000000,71.000000,3.733984
"1617","label",2.000000,"2013-08-03","13:1:10.379",24.000000,1.000000,3.000000,11.000000,2.468588
"1617","label",2.000000,"2013-08-03","13:1:12.863",25.000000,1.000000,2.000000,12.000000,6.269819
"1617","label",2.000000,"2013-08-03","13:1:19.176",26.000000,3.000000,2.000000,45.000000,8.135268
"1617","label",2.000000,"2013-08-03","13:1:27.332",27.000000,3.000000,3.000000,41.000000,3.053012
"1617","label",2.000000,"2013-08-03","13:1:30.426",28.000000,1.000000,1.000000,4.000000,6.066782
"1617","label",2.000000,"2013-08-03","13:1:36.520",29.000000,1.000000,3.000000,2.000000,4.952757
"1617","label",2.000000,"2013-08-03","13:1:41.504",30.000000,1.000000,2.000000,11.000000,2.934501
