# Date: 2013-8-3
# Start Time: 13:1:52.551
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1617","label",3.000000,"2013-08-03","13:1:54.645",1.000000,3.000000,3.000000,49.000000,4.199521
"1617","label",3.000000,"2013-08-03","13:1:58.910",2.000000,4.000000,3.000000,63.000000,3.470964
"1617","label",3.000000,"2013-08-03","13:2:2.410",3.000000,4.000000,2.000000,70.000000,3.244046
"1617","label",3.000000,"2013-08-03","13:2:5.692",4.000000,2.000000,3.000000,28.000000,6.343219
"1617","label",3.000000,"2013-08-03","13:2:12.082",5.000000,3.000000,3.000000,43.000000,3.163583
"1617","label",3.000000,"2013-08-03","13:2:15.270",6.000000,4.000000,2.000000,65.000000,2.700506
"1617","label",3.000000,"2013-08-03","13:2:18.004",7.000000,3.000000,2.000000,50.000000,3.770189
"1617","label",3.000000,"2013-08-03","13:2:21.801",8.000000,3.000000,2.000000,45.000000,3.619452
"1617","label",3.000000,"2013-08-03","13:2:25.457",9.000000,1.000000,3.000000,17.000000,3.036415
"1617","label",3.000000,"2013-08-03","13:2:28.520",10.000000,3.000000,4.000000,56.000000,3.769781
"1617","label",3.000000,"2013-08-03","13:2:32.317",11.000000,4.000000,4.000000,71.000000,5.750878
"1617","label",3.000000,"2013-08-03","13:2:38.098",12.000000,2.000000,2.000000,23.000000,3.753180
"1617","label",3.000000,"2013-08-03","13:2:41.895",13.000000,3.000000,4.000000,43.000000,4.035295
"1617","label",3.000000,"2013-08-03","13:2:45.957",14.000000,2.000000,2.000000,21.000000,2.501374
"1617","label",3.000000,"2013-08-03","13:2:48.488",15.000000,1.000000,1.000000,13.000000,4.836822
"1617","label",3.000000,"2013-08-03","13:2:53.348",16.000000,4.000000,3.000000,58.000000,4.317969
"1617","label",3.000000,"2013-08-03","13:2:57.707",17.000000,2.000000,2.000000,29.000000,4.603334
"1617","label",3.000000,"2013-08-03","13:3:2.348",18.000000,4.000000,3.000000,70.000000,3.675497
"1617","label",3.000000,"2013-08-03","13:3:6.051",19.000000,2.000000,3.000000,31.000000,3.136839
"1617","label",3.000000,"2013-08-03","13:3:9.223",20.000000,1.000000,1.000000,8.000000,3.553564
"1617","label",3.000000,"2013-08-03","13:3:12.801",21.000000,1.000000,3.000000,4.000000,4.183003
"1617","label",3.000000,"2013-08-03","13:3:17.020",22.000000,1.000000,1.000000,10.000000,3.868621
"1617","label",3.000000,"2013-08-03","13:3:20.926",23.000000,2.000000,4.000000,39.000000,3.635993
"1617","label",3.000000,"2013-08-03","13:3:24.582",24.000000,4.000000,3.000000,58.000000,3.784631
"1617","label",3.000000,"2013-08-03","13:3:28.410",25.000000,1.000000,3.000000,9.000000,4.469538
"1617","label",3.000000,"2013-08-03","13:3:32.910",26.000000,2.000000,2.000000,36.000000,3.868565
"1617","label",3.000000,"2013-08-03","13:3:36.801",27.000000,3.000000,3.000000,40.000000,3.686065
"1617","label",3.000000,"2013-08-03","13:3:40.520",28.000000,3.000000,3.000000,52.000000,5.402315
"1617","label",3.000000,"2013-08-03","13:3:45.957",29.000000,4.000000,4.000000,71.000000,5.468282
"1617","label",3.000000,"2013-08-03","13:3:51.457",30.000000,1.000000,3.000000,6.000000,4.335606
