# Date: 2013-11-22
# Start Time: 13:20:1.292
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1658","label",1.000000,"2013-11-22","13:20:16.128",1.000000,1.000000,2.000000,9.000000,8.916591
"1658","label",1.000000,"2013-11-22","13:20:25.126",2.000000,2.000000,2.000000,23.000000,3.352064
"1658","label",1.000000,"2013-11-22","13:20:28.522",3.000000,1.000000,2.000000,7.000000,4.909410
"1658","label",1.000000,"2013-11-22","13:20:33.483",4.000000,2.000000,3.000000,27.000000,3.942749
"1658","label",1.000000,"2013-11-22","13:20:37.458",5.000000,4.000000,3.000000,70.000000,3.481049
"1658","label",1.000000,"2013-11-22","13:20:40.979",6.000000,3.000000,2.000000,44.000000,3.397210
"1658","label",1.000000,"2013-11-22","13:20:44.422",7.000000,1.000000,2.000000,7.000000,2.784519
"1658","label",1.000000,"2013-11-22","13:20:47.239",8.000000,3.000000,2.000000,47.000000,4.568409
"1658","label",1.000000,"2013-11-22","13:20:51.856",9.000000,1.000000,2.000000,15.000000,5.099852
"1658","label",1.000000,"2013-11-22","13:20:56.989",10.000000,2.000000,2.000000,23.000000,2.900791
"1658","label",1.000000,"2013-11-22","13:20:59.931",11.000000,4.000000,4.000000,70.000000,3.717918
"1658","label",1.000000,"2013-11-22","13:21:3.687",12.000000,4.000000,1.000000,58.000000,10.380483
"1658","label",1.000000,"2013-11-22","13:21:14.125",13.000000,1.000000,3.000000,10.000000,2.712785
"1658","label",1.000000,"2013-11-22","13:21:16.863",14.000000,3.000000,3.000000,40.000000,3.150839
"1658","label",1.000000,"2013-11-22","13:21:20.056",15.000000,2.000000,2.000000,35.000000,2.631722
"1658","label",1.000000,"2013-11-22","13:21:22.732",16.000000,4.000000,1.000000,67.000000,2.950814
"1658","label",1.000000,"2013-11-22","13:21:25.721",17.000000,1.000000,2.000000,5.000000,2.600777
"1658","label",1.000000,"2013-11-22","13:21:28.350",18.000000,4.000000,3.000000,66.000000,2.335503
"1658","label",1.000000,"2013-11-22","13:21:30.729",19.000000,3.000000,3.000000,49.000000,2.816711
"1658","label",1.000000,"2013-11-22","13:21:33.577",20.000000,4.000000,4.000000,69.000000,3.752534
"1658","label",1.000000,"2013-11-22","13:21:37.364",21.000000,2.000000,2.000000,31.000000,2.734674
"1658","label",1.000000,"2013-11-22","13:21:40.150",22.000000,1.000000,4.000000,19.000000,2.547260
"1658","label",1.000000,"2013-11-22","13:21:42.731",23.000000,2.000000,2.000000,28.000000,2.318834
"1658","label",1.000000,"2013-11-22","13:21:45.077",24.000000,3.000000,3.000000,46.000000,2.848716
"1658","label",1.000000,"2013-11-22","13:21:47.970",25.000000,4.000000,4.000000,64.000000,2.584308
"1658","label",1.000000,"2013-11-22","13:21:50.581",26.000000,3.000000,2.000000,44.000000,2.902949
"1658","label",1.000000,"2013-11-22","13:21:53.521",27.000000,2.000000,2.000000,38.000000,3.503630
"1658","label",1.000000,"2013-11-22","13:21:57.055",28.000000,4.000000,1.000000,63.000000,3.300743
"1658","label",1.000000,"2013-11-22","13:22:0.386",29.000000,3.000000,2.000000,45.000000,3.135182
"1658","label",1.000000,"2013-11-22","13:22:3.560",30.000000,1.000000,4.000000,9.000000,4.035882
