# Date: 2013-8-8
# Start Time: 10:38:44.458
# dB Attenuation: -1.780000e+001
# Sample rate: 44100
#
sid,condition,block_index,date,time,trialnum,stimulus_label,response_label,stimulus,trialdur
"1619","label",1.000000,"2013-08-08","10:38:46.411",1.000000,4.000000,2.000000,62.000000,4.884012
"1619","label",1.000000,"2013-08-08","10:38:51.365",2.000000,3.000000,3.000000,51.000000,3.470955
"1619","label",1.000000,"2013-08-08","10:38:54.865",3.000000,2.000000,1.000000,24.000000,4.045450
"1619","label",1.000000,"2013-08-08","10:38:58.943",4.000000,2.000000,2.000000,27.000000,3.878416
"1619","label",1.000000,"2013-08-08","10:39:2.865",5.000000,1.000000,1.000000,4.000000,3.666203
"1619","label",1.000000,"2013-08-08","10:39:6.552",6.000000,4.000000,2.000000,59.000000,4.136441
"1619","label",1.000000,"2013-08-08","10:39:10.724",7.000000,4.000000,3.000000,62.000000,3.851859
"1619","label",1.000000,"2013-08-08","10:39:14.615",8.000000,2.000000,4.000000,37.000000,7.154191
"1619","label",1.000000,"2013-08-08","10:39:21.786",9.000000,2.000000,3.000000,29.000000,4.518947
"1619","label",1.000000,"2013-08-08","10:39:26.333",10.000000,1.000000,3.000000,9.000000,2.586926
"1619","label",1.000000,"2013-08-08","10:39:28.958",11.000000,3.000000,1.000000,43.000000,2.568484
"1619","label",1.000000,"2013-08-08","10:39:31.568",12.000000,4.000000,4.000000,71.000000,2.349079
"1619","label",1.000000,"2013-08-08","10:39:33.943",13.000000,1.000000,2.000000,8.000000,3.203419
"1619","label",1.000000,"2013-08-08","10:39:37.177",14.000000,2.000000,4.000000,37.000000,2.418740
"1619","label",1.000000,"2013-08-08","10:39:39.630",15.000000,4.000000,2.000000,65.000000,2.486608
"1619","label",1.000000,"2013-08-08","10:39:42.146",16.000000,4.000000,1.000000,62.000000,3.102998
"1619","label",1.000000,"2013-08-08","10:39:45.271",17.000000,2.000000,4.000000,36.000000,2.386639
"1619","label",1.000000,"2013-08-08","10:39:47.693",18.000000,4.000000,2.000000,69.000000,2.249014
"1619","label",1.000000,"2013-08-08","10:39:49.974",19.000000,1.000000,1.000000,10.000000,2.350171
"1619","label",1.000000,"2013-08-08","10:39:52.365",20.000000,1.000000,3.000000,17.000000,2.367022
"1619","label",1.000000,"2013-08-08","10:39:54.755",21.000000,3.000000,4.000000,55.000000,2.698073
"1619","label",1.000000,"2013-08-08","10:39:57.490",22.000000,3.000000,2.000000,46.000000,2.665293
"1619","label",1.000000,"2013-08-08","10:40:0.193",23.000000,1.000000,3.000000,7.000000,4.300753
"1619","label",1.000000,"2013-08-08","10:40:4.521",24.000000,1.000000,1.000000,13.000000,3.352398
"1619","label",1.000000,"2013-08-08","10:40:7.911",25.000000,3.000000,3.000000,55.000000,2.750398
"1619","label",1.000000,"2013-08-08","10:40:10.693",26.000000,3.000000,2.000000,51.000000,2.419859
"1619","label",1.000000,"2013-08-08","10:40:13.146",27.000000,3.000000,4.000000,45.000000,2.334593
"1619","label",1.000000,"2013-08-08","10:40:15.505",28.000000,4.000000,4.000000,68.000000,2.751098
"1619","label",1.000000,"2013-08-08","10:40:18.286",29.000000,3.000000,3.000000,56.000000,2.954148
"1619","label",1.000000,"2013-08-08","10:40:21.271",30.000000,1.000000,2.000000,11.000000,2.686447
