,regimen,sid,day,mean,SE,error,lower,upper,p_value,imp,p_imp
1115,SA,1616,1.91836734694,0.563,0.02,0.0,0.544,0.584,0.0,3.325,0.424
1116,SA,1616,1.97959183673,0.563,0.02,0.0,0.543,0.583,0.0,3.325,0.424
1117,SA,1616,2.04081632653,0.564,0.02,0.0,0.544,0.584,0.0,3.325,0.424
1118,SA,1616,2.10204081633,0.565,0.02,0.0,0.545,0.585,0.0,3.325,0.424
1119,SA,1616,2.16326530612,0.565,0.02,0.0,0.545,0.585,0.0,3.325,0.424
1120,SA,1616,2.22448979592,0.566,0.02,0.0,0.544,0.585,0.0,3.325,0.424
1121,SA,1616,2.28571428571,0.567,0.021,0.0,0.549,0.59,0.0,3.325,0.424
1122,SA,1616,2.34693877551,0.568,0.021,0.0,0.546,0.588,0.0,3.325,0.424
1123,SA,1616,2.40816326531,0.568,0.021,0.0,0.546,0.588,0.0,3.325,0.424
1124,SA,1616,2.4693877551,0.569,0.021,0.0,0.546,0.589,0.0,3.325,0.424
1125,SA,1616,2.5306122449,0.57,0.022,0.0,0.546,0.59,0.0,3.325,0.424
1126,SA,1616,2.59183673469,0.57,0.022,0.0,0.549,0.593,0.0,3.325,0.424
1127,SA,1616,2.65306122449,0.571,0.022,0.0,0.55,0.595,0.0,3.325,0.424
1128,SA,1616,2.71428571429,0.572,0.023,0.0,0.55,0.595,0.0,3.325,0.424
1129,SA,1616,2.77551020408,0.572,0.023,0.0,0.55,0.596,0.0,3.325,0.424
1130,SA,1616,2.83673469388,0.573,0.024,0.0,0.552,0.598,0.0,3.325,0.424
1131,SA,1616,2.89795918367,0.574,0.024,0.0,0.552,0.6,0.0,3.325,0.424
1132,SA,1616,2.95918367347,0.574,0.024,0.0,0.55,0.599,0.0,3.325,0.424
1133,SA,1616,3.02040816327,0.575,0.025,0.0,0.548,0.598,0.0,3.325,0.424
1134,SA,1616,3.08163265306,0.576,0.026,0.0,0.549,0.6,0.0,3.325,0.424
1135,SA,1616,3.14285714286,0.576,0.026,0.0,0.553,0.605,0.0,3.325,0.424
1136,SA,1616,3.20408163265,0.577,0.027,0.0,0.552,0.605,0.0,3.325,0.424
1137,SA,1616,3.26530612245,0.578,0.027,0.0,0.55,0.604,0.0,3.325,0.424
1138,SA,1616,3.32653061224,0.578,0.028,0.0,0.55,0.605,0.0,3.325,0.424
1139,SA,1616,3.38775510204,0.579,0.028,0.0,0.551,0.607,0.0,3.325,0.424
1140,SA,1616,3.44897959184,0.579,0.029,0.0,0.55,0.608,0.0,3.325,0.424
1141,SA,1616,3.51020408163,0.58,0.03,0.0,0.551,0.609,0.0,3.325,0.424
1142,SA,1616,3.57142857143,0.581,0.03,0.0,0.551,0.611,0.0,3.325,0.424
1143,SA,1616,3.63265306122,0.581,0.031,0.0,0.551,0.612,0.0,3.325,0.424
1144,SA,1616,3.69387755102,0.582,0.031,0.0,0.55,0.613,0.0,3.325,0.424
1145,SA,1616,3.75510204082,0.583,0.032,0.001,0.55,0.614,0.0,3.325,0.424
1146,SA,1616,3.81632653061,0.583,0.033,0.001,0.55,0.615,0.0,3.325,0.424
1147,SA,1616,3.87755102041,0.584,0.033,0.001,0.551,0.617,0.0,3.325,0.424
1148,SA,1616,3.9387755102,0.584,0.034,0.001,0.55,0.617,0.0,3.325,0.424
1149,SA,1616,4.0,0.585,0.035,0.001,0.549,0.619,0.0,3.325,0.424
1150,SA,1617,1.0,0.621,0.023,0.0,0.6,0.643,0.0,5.038,0.195
1151,SA,1617,1.0612244898,0.622,0.022,0.0,0.601,0.644,0.0,5.038,0.195
1152,SA,1617,1.12244897959,0.623,0.022,0.0,0.603,0.646,0.0,5.038,0.195
1153,SA,1617,1.18367346939,0.624,0.021,0.0,0.604,0.646,0.0,5.038,0.195
1154,SA,1617,1.24489795918,0.625,0.021,0.0,0.604,0.645,0.0,5.038,0.195
1155,SA,1617,1.30612244898,0.627,0.021,0.0,0.605,0.646,0.0,5.038,0.195
1156,SA,1617,1.36734693878,0.628,0.02,0.0,0.607,0.647,0.0,5.038,0.195
1157,SA,1617,1.42857142857,0.629,0.02,0.0,0.608,0.648,0.0,5.038,0.195
1158,SA,1617,1.48979591837,0.63,0.02,0.0,0.61,0.649,0.0,5.038,0.195
1159,SA,1617,1.55102040816,0.631,0.02,0.0,0.611,0.65,0.0,5.038,0.195
1160,SA,1617,1.61224489796,0.632,0.019,0.0,0.612,0.65,0.0,5.038,0.195
1161,SA,1617,1.67346938776,0.633,0.019,0.0,0.613,0.652,0.0,5.038,0.195
1162,SA,1617,1.73469387755,0.634,0.019,0.0,0.615,0.653,0.0,5.038,0.195
1163,SA,1617,1.79591836735,0.635,0.019,0.0,0.617,0.655,0.0,5.038,0.195
1164,SA,1617,1.85714285714,0.637,0.019,0.0,0.619,0.657,0.0,5.038,0.195
1165,SA,1617,1.91836734694,0.638,0.019,0.0,0.62,0.658,0.0,5.038,0.195
1166,SA,1617,1.97959183673,0.639,0.019,0.0,0.621,0.659,0.0,5.038,0.195
1167,SA,1617,2.04081632653,0.64,0.019,0.0,0.622,0.66,0.0,5.038,0.195
1168,SA,1617,2.10204081633,0.641,0.019,0.0,0.623,0.661,0.0,5.038,0.195
1169,SA,1617,2.16326530612,0.642,0.019,0.0,0.625,0.663,0.0,5.038,0.195
1170,SA,1617,2.22448979592,0.643,0.019,0.0,0.626,0.664,0.0,5.038,0.195
1171,SA,1617,2.28571428571,0.644,0.02,0.0,0.623,0.663,0.0,5.038,0.195
1172,SA,1617,2.34693877551,0.645,0.02,0.0,0.624,0.664,0.0,5.038,0.195
1173,SA,1617,2.40816326531,0.646,0.02,0.0,0.626,0.666,0.0,5.038,0.195
1174,SA,1617,2.4693877551,0.647,0.02,0.0,0.626,0.666,0.0,5.038,0.195
1175,SA,1617,2.5306122449,0.648,0.021,0.0,0.627,0.668,0.0,5.038,0.195
1176,SA,1617,2.59183673469,0.649,0.021,0.0,0.627,0.669,0.0,5.038,0.195
1177,SA,1617,2.65306122449,0.65,0.021,0.0,0.626,0.669,0.0,5.038,0.195
1178,SA,1617,2.71428571429,0.651,0.022,0.0,0.632,0.675,0.0,5.038,0.195
1179,SA,1617,2.77551020408,0.652,0.022,0.0,0.629,0.673,0.0,5.038,0.195
1180,SA,1617,2.83673469388,0.653,0.022,0.0,0.629,0.674,0.0,5.038,0.195
1181,SA,1617,2.89795918367,0.654,0.023,0.0,0.631,0.677,0.0,5.038,0.195
1182,SA,1617,2.95918367347,0.655,0.023,0.0,0.631,0.677,0.0,5.038,0.195
1183,SA,1617,3.02040816327,0.656,0.024,0.0,0.632,0.679,0.0,5.038,0.195
1184,SA,1617,3.08163265306,0.657,0.024,0.0,0.633,0.681,0.0,5.038,0.195
1185,SA,1617,3.14285714286,0.658,0.025,0.0,0.632,0.681,0.0,5.038,0.195
1186,SA,1617,3.20408163265,0.659,0.025,0.0,0.633,0.683,0.0,5.038,0.195
1187,SA,1617,3.26530612245,0.66,0.026,0.0,0.633,0.684,0.0,5.038,0.195
1188,SA,1617,3.32653061224,0.661,0.026,0.0,0.634,0.685,0.0,5.038,0.195
1189,SA,1617,3.38775510204,0.662,0.027,0.0,0.634,0.687,0.0,5.038,0.195
1190,SA,1617,3.44897959184,0.663,0.027,0.0,0.633,0.687,0.0,5.038,0.195
1191,SA,1617,3.51020408163,0.664,0.028,0.0,0.636,0.691,0.0,5.038,0.195
1192,SA,1617,3.57142857143,0.665,0.028,0.0,0.637,0.693,0.0,5.038,0.195
1193,SA,1617,3.63265306122,0.666,0.029,0.0,0.637,0.694,0.0,5.038,0.195
1194,SA,1617,3.69387755102,0.667,0.029,0.0,0.636,0.694,0.0,5.038,0.195
1195,SA,1617,3.75510204082,0.668,0.03,0.0,0.637,0.696,0.0,5.038,0.195
1196,SA,1617,3.81632653061,0.668,0.03,0.0,0.637,0.698,0.0,5.038,0.195
1197,SA,1617,3.87755102041,0.669,0.031,0.0,0.638,0.699,0.0,5.038,0.195
1198,SA,1617,3.9387755102,0.67,0.032,0.0,0.636,0.699,0.0,5.038,0.195
1199,SA,1617,4.0,0.671,0.032,0.001,0.637,0.701,0.0,5.038,0.195
1200,SA,1622,1.0,0.718,0.021,0.0,0.699,0.741,0.0,17.95,0.0
1201,SA,1622,1.0612244898,0.723,0.021,0.0,0.705,0.745,0.0,17.95,0.0
1202,SA,1622,1.12244897959,0.728,0.02,0.0,0.709,0.748,0.0,17.95,0.0
1203,SA,1622,1.18367346939,0.734,0.02,0.0,0.715,0.753,0.0,17.95,0.0
1204,SA,1622,1.24489795918,0.739,0.019,0.0,0.721,0.759,0.0,17.95,0.0
1205,SA,1622,1.30612244898,0.744,0.019,0.0,0.726,0.763,0.0,17.95,0.0
1206,SA,1622,1.36734693878,0.749,0.018,0.0,0.731,0.768,0.0,17.95,0.0
1207,SA,1622,1.42857142857,0.754,0.018,0.0,0.735,0.771,0.0,17.95,0.0
1208,SA,1622,1.48979591837,0.758,0.018,0.0,0.741,0.776,0.0,17.95,0.0
1209,SA,1622,1.55102040816,0.763,0.018,0.0,0.747,0.782,0.0,17.95,0.0
1210,SA,1622,1.61224489796,0.768,0.017,0.0,0.751,0.785,0.0,17.95,0.0
1211,SA,1622,1.67346938776,0.772,0.017,0.0,0.757,0.79,0.0,17.95,0.0
1212,SA,1622,1.73469387755,0.777,0.017,0.0,0.762,0.795,0.0,17.95,0.0
1213,SA,1622,1.79591836735,0.781,0.017,0.0,0.766,0.799,0.0,17.95,0.0
1214,SA,1622,1.85714285714,0.786,0.017,0.0,0.77,0.803,0.0,17.95,0.0
1215,SA,1622,1.91836734694,0.79,0.017,0.0,0.775,0.807,0.0,17.95,0.0
1216,SA,1622,1.97959183673,0.794,0.017,0.0,0.78,0.812,0.0,17.95,0.0
1217,SA,1622,2.04081632653,0.799,0.017,0.0,0.783,0.815,0.0,17.95,0.0
1218,SA,1622,2.10204081633,0.803,0.017,0.0,0.787,0.819,0.0,17.95,0.0
1219,SA,1622,2.16326530612,0.807,0.017,0.0,0.791,0.823,0.0,17.95,0.0
1220,SA,1622,2.22448979592,0.811,0.017,0.0,0.795,0.828,0.0,17.95,0.0
1221,SA,1622,2.28571428571,0.814,0.017,0.0,0.799,0.832,0.0,17.95,0.0
1222,SA,1622,2.34693877551,0.818,0.017,0.0,0.802,0.835,0.0,17.95,0.0
1223,SA,1622,2.40816326531,0.822,0.017,0.0,0.807,0.839,0.0,17.95,0.0
1224,SA,1622,2.4693877551,0.826,0.017,0.0,0.809,0.842,0.0,17.95,0.0
1225,SA,1622,2.5306122449,0.829,0.017,0.0,0.813,0.846,0.0,17.95,0.0
1226,SA,1622,2.59183673469,0.833,0.017,0.0,0.816,0.849,0.0,17.95,0.0
1227,SA,1622,2.65306122449,0.836,0.017,0.0,0.819,0.853,0.0,17.95,0.0
1228,SA,1622,2.71428571429,0.84,0.018,0.0,0.822,0.856,0.0,17.95,0.0
1229,SA,1622,2.77551020408,0.843,0.018,0.0,0.825,0.859,0.0,17.95,0.0
1230,SA,1622,2.83673469388,0.846,0.018,0.0,0.829,0.863,0.0,17.95,0.0
1231,SA,1622,2.89795918367,0.849,0.018,0.0,0.832,0.867,0.0,17.95,0.0
1232,SA,1622,2.95918367347,0.853,0.018,0.0,0.836,0.871,0.0,17.95,0.0
1233,SA,1622,3.02040816327,0.856,0.018,0.0,0.839,0.874,0.0,17.95,0.0
1234,SA,1622,3.08163265306,0.859,0.018,0.0,0.842,0.877,0.0,17.95,0.0
1235,SA,1622,3.14285714286,0.862,0.018,0.0,0.845,0.88,0.0,17.95,0.0
1236,SA,1622,3.20408163265,0.865,0.018,0.0,0.848,0.884,0.0,17.95,0.0
1237,SA,1622,3.26530612245,0.867,0.018,0.0,0.851,0.886,0.0,17.95,0.0
1238,SA,1622,3.32653061224,0.87,0.018,0.0,0.852,0.888,0.0,17.95,0.0
1239,SA,1622,3.38775510204,0.873,0.018,0.0,0.855,0.891,0.0,17.95,0.0
1240,SA,1622,3.44897959184,0.876,0.018,0.0,0.858,0.894,0.0,17.95,0.0
1241,SA,1622,3.51020408163,0.878,0.019,0.0,0.861,0.896,0.0,17.95,0.0
1242,SA,1622,3.57142857143,0.881,0.019,0.0,0.864,0.9,0.0,17.95,0.0
1243,SA,1622,3.63265306122,0.883,0.019,0.0,0.867,0.902,0.0,17.95,0.0
1244,SA,1622,3.69387755102,0.886,0.019,0.0,0.869,0.904,0.0,17.95,0.0
1245,SA,1622,3.75510204082,0.888,0.019,0.0,0.873,0.908,0.0,17.95,0.0
1246,SA,1622,3.81632653061,0.891,0.019,0.0,0.874,0.91,0.0,17.95,0.0
1247,SA,1622,3.87755102041,0.893,0.019,0.0,0.877,0.913,0.0,17.95,0.0
1248,SA,1622,3.9387755102,0.895,0.019,0.0,0.88,0.915,0.0,17.95,0.0
1249,SA,1622,4.0,0.897,0.019,0.0,0.882,0.918,0.0,17.95,0.0
1250,SA,1653,1.0,0.639,0.022,0.0,0.619,0.662,0.0,12.057,0.0
1251,SA,1653,1.0612244898,0.642,0.022,0.0,0.623,0.665,0.0,12.057,0.0
1252,SA,1653,1.12244897959,0.644,0.021,0.0,0.625,0.666,0.0,12.057,0.0
1253,SA,1653,1.18367346939,0.647,0.021,0.0,0.627,0.668,0.0,12.057,0.0
1254,SA,1653,1.24489795918,0.65,0.021,0.0,0.632,0.672,0.0,12.057,0.0
1255,SA,1653,1.30612244898,0.653,0.02,0.0,0.633,0.672,0.0,12.057,0.0
1256,SA,1653,1.36734693878,0.656,0.02,0.0,0.637,0.675,0.0,12.057,0.0
1257,SA,1653,1.42857142857,0.659,0.019,0.0,0.64,0.679,0.0,12.057,0.0
1258,SA,1653,1.48979591837,0.661,0.019,0.0,0.641,0.679,0.0,12.057,0.0
1259,SA,1653,1.55102040816,0.664,0.019,0.0,0.647,0.684,0.0,12.057,0.0
1260,SA,1653,1.61224489796,0.667,0.019,0.0,0.65,0.687,0.0,12.057,0.0
1261,SA,1653,1.67346938776,0.67,0.019,0.0,0.653,0.69,0.0,12.057,0.0
1262,SA,1653,1.73469387755,0.672,0.018,0.0,0.654,0.691,0.0,12.057,0.0
1263,SA,1653,1.79591836735,0.675,0.018,0.0,0.657,0.694,0.0,12.057,0.0
1264,SA,1653,1.85714285714,0.678,0.018,0.0,0.661,0.697,0.0,12.057,0.0
1265,SA,1653,1.91836734694,0.68,0.018,0.0,0.662,0.698,0.0,12.057,0.0
1266,SA,1653,1.97959183673,0.683,0.018,0.0,0.666,0.702,0.0,12.057,0.0
1267,SA,1653,2.04081632653,0.685,0.018,0.0,0.668,0.705,0.0,12.057,0.0
1268,SA,1653,2.10204081633,0.688,0.018,0.0,0.668,0.705,0.0,12.057,0.0
1269,SA,1653,2.16326530612,0.691,0.019,0.0,0.671,0.708,0.0,12.057,0.0
1270,SA,1653,2.22448979592,0.693,0.019,0.0,0.674,0.712,0.0,12.057,0.0
1271,SA,1653,2.28571428571,0.696,0.019,0.0,0.677,0.715,0.0,12.057,0.0
1272,SA,1653,2.34693877551,0.698,0.019,0.0,0.678,0.716,0.0,12.057,0.0
1273,SA,1653,2.40816326531,0.701,0.019,0.0,0.682,0.721,0.0,12.057,0.0
1274,SA,1653,2.4693877551,0.703,0.019,0.0,0.685,0.724,0.0,12.057,0.0
1275,SA,1653,2.5306122449,0.706,0.02,0.0,0.687,0.727,0.0,12.057,0.0
1276,SA,1653,2.59183673469,0.708,0.02,0.0,0.689,0.73,0.0,12.057,0.0
1277,SA,1653,2.65306122449,0.711,0.02,0.0,0.69,0.731,0.0,12.057,0.0
1278,SA,1653,2.71428571429,0.713,0.021,0.0,0.692,0.734,0.0,12.057,0.0
1279,SA,1653,2.77551020408,0.715,0.021,0.0,0.696,0.737,0.0,12.057,0.0
1280,SA,1653,2.83673469388,0.718,0.021,0.0,0.697,0.74,0.0,12.057,0.0
1281,SA,1653,2.89795918367,0.72,0.022,0.0,0.699,0.742,0.0,12.057,0.0
1282,SA,1653,2.95918367347,0.722,0.022,0.0,0.7,0.744,0.0,12.057,0.0
1283,SA,1653,3.02040816327,0.725,0.022,0.0,0.703,0.747,0.0,12.057,0.0
1284,SA,1653,3.08163265306,0.727,0.023,0.0,0.705,0.75,0.0,12.057,0.0
1285,SA,1653,3.14285714286,0.729,0.023,0.0,0.707,0.753,0.0,12.057,0.0
1286,SA,1653,3.20408163265,0.732,0.023,0.0,0.708,0.754,0.0,12.057,0.0
1287,SA,1653,3.26530612245,0.734,0.024,0.0,0.711,0.758,0.0,12.057,0.0
1288,SA,1653,3.32653061224,0.736,0.024,0.0,0.713,0.761,0.0,12.057,0.0
1289,SA,1653,3.38775510204,0.738,0.024,0.0,0.715,0.764,0.0,12.057,0.0
1290,SA,1653,3.44897959184,0.74,0.025,0.0,0.716,0.766,0.0,12.057,0.0
1291,SA,1653,3.51020408163,0.743,0.025,0.0,0.719,0.769,0.0,12.057,0.0
1292,SA,1653,3.57142857143,0.745,0.026,0.0,0.72,0.772,0.0,12.057,0.0
1293,SA,1653,3.63265306122,0.747,0.026,0.0,0.722,0.774,0.0,12.057,0.0
1294,SA,1653,3.69387755102,0.749,0.026,0.0,0.723,0.776,0.0,12.057,0.0
1295,SA,1653,3.75510204082,0.751,0.027,0.0,0.725,0.779,0.0,12.057,0.0
1296,SA,1653,3.81632653061,0.753,0.027,0.0,0.725,0.78,0.0,12.057,0.0
1297,SA,1653,3.87755102041,0.755,0.028,0.0,0.728,0.783,0.0,12.057,0.0
1298,SA,1653,3.9387755102,0.757,0.028,0.0,0.729,0.785,0.0,12.057,0.0
1299,SA,1653,4.0,0.759,0.028,0.0,0.73,0.787,0.0,12.057,0.0
1300,SA,1658,1.0,0.735,0.022,0.0,0.714,0.757,0.0,15.274,0.0
1301,SA,1658,1.0612244898,0.74,0.021,0.0,0.719,0.761,0.0,15.274,0.0
1302,SA,1658,1.12244897959,0.744,0.021,0.0,0.724,0.764,0.0,15.274,0.0
1303,SA,1658,1.18367346939,0.749,0.02,0.0,0.727,0.766,0.0,15.274,0.0
1304,SA,1658,1.24489795918,0.753,0.02,0.0,0.731,0.769,0.0,15.274,0.0
1305,SA,1658,1.30612244898,0.757,0.019,0.0,0.736,0.773,0.0,15.274,0.0
1306,SA,1658,1.36734693878,0.762,0.019,0.0,0.741,0.777,0.0,15.274,0.0
1307,SA,1658,1.42857142857,0.766,0.018,0.0,0.746,0.781,0.0,15.274,0.0
1308,SA,1658,1.48979591837,0.77,0.018,0.0,0.751,0.786,0.0,15.274,0.0
1309,SA,1658,1.55102040816,0.774,0.018,0.0,0.755,0.79,0.0,15.274,0.0
1310,SA,1658,1.61224489796,0.778,0.017,0.0,0.761,0.794,0.0,15.274,0.0
1311,SA,1658,1.67346938776,0.782,0.017,0.0,0.765,0.798,0.0,15.274,0.0
1312,SA,1658,1.73469387755,0.786,0.017,0.0,0.769,0.802,0.0,15.274,0.0
1313,SA,1658,1.79591836735,0.789,0.017,0.0,0.773,0.805,0.0,15.274,0.0
1314,SA,1658,1.85714285714,0.793,0.017,0.0,0.776,0.808,0.0,15.274,0.0
1315,SA,1658,1.91836734694,0.797,0.016,0.0,0.78,0.812,0.0,15.274,0.0
1316,SA,1658,1.97959183673,0.8,0.016,0.0,0.784,0.816,0.0,15.274,0.0
1317,SA,1658,2.04081632653,0.804,0.016,0.0,0.788,0.82,0.0,15.274,0.0
1318,SA,1658,2.10204081633,0.807,0.016,0.0,0.791,0.823,0.0,15.274,0.0
1319,SA,1658,2.16326530612,0.811,0.016,0.0,0.795,0.827,0.0,15.274,0.0
1320,SA,1658,2.22448979592,0.814,0.016,0.0,0.798,0.83,0.0,15.274,0.0
1321,SA,1658,2.28571428571,0.817,0.016,0.0,0.8,0.832,0.0,15.274,0.0
1322,SA,1658,2.34693877551,0.82,0.016,0.0,0.804,0.836,0.0,15.274,0.0
1323,SA,1658,2.40816326531,0.824,0.016,0.0,0.808,0.84,0.0,15.274,0.0
1324,SA,1658,2.4693877551,0.827,0.017,0.0,0.809,0.842,0.0,15.274,0.0
1325,SA,1658,2.5306122449,0.83,0.017,0.0,0.814,0.847,0.0,15.274,0.0
1326,SA,1658,2.59183673469,0.833,0.017,0.0,0.816,0.849,0.0,15.274,0.0
1327,SA,1658,2.65306122449,0.836,0.017,0.0,0.82,0.853,0.0,15.274,0.0
1328,SA,1658,2.71428571429,0.839,0.017,0.0,0.823,0.856,0.0,15.274,0.0
1329,SA,1658,2.77551020408,0.841,0.017,0.0,0.824,0.858,0.0,15.274,0.0
1330,SA,1658,2.83673469388,0.844,0.017,0.0,0.826,0.86,0.0,15.274,0.0
1331,SA,1658,2.89795918367,0.847,0.017,0.0,0.83,0.864,0.0,15.274,0.0
1332,SA,1658,2.95918367347,0.849,0.018,0.0,0.833,0.868,0.0,15.274,0.0
1333,SA,1658,3.02040816327,0.852,0.018,0.0,0.835,0.87,0.0,15.274,0.0
1334,SA,1658,3.08163265306,0.855,0.018,0.0,0.838,0.873,0.0,15.274,0.0
1335,SA,1658,3.14285714286,0.857,0.018,0.0,0.84,0.876,0.0,15.274,0.0
1336,SA,1658,3.20408163265,0.86,0.018,0.0,0.844,0.88,0.0,15.274,0.0
1337,SA,1658,3.26530612245,0.862,0.018,0.0,0.845,0.882,0.0,15.274,0.0
1338,SA,1658,3.32653061224,0.865,0.018,0.0,0.847,0.884,0.0,15.274,0.0
1339,SA,1658,3.38775510204,0.867,0.019,0.0,0.849,0.886,0.0,15.274,0.0
1340,SA,1658,3.44897959184,0.869,0.019,0.0,0.851,0.888,0.0,15.274,0.0
1341,SA,1658,3.51020408163,0.871,0.019,0.0,0.856,0.894,0.0,15.274,0.0
1342,SA,1658,3.57142857143,0.874,0.019,0.0,0.859,0.897,0.0,15.274,0.0
1343,SA,1658,3.63265306122,0.876,0.019,0.0,0.861,0.899,0.0,15.274,0.0
1344,SA,1658,3.69387755102,0.878,0.019,0.0,0.863,0.901,0.0,15.274,0.0
1345,SA,1658,3.75510204082,0.88,0.019,0.0,0.865,0.903,0.0,15.274,0.0
1346,SA,1658,3.81632653061,0.882,0.019,0.0,0.866,0.904,0.0,15.274,0.0
1347,SA,1658,3.87755102041,0.884,0.02,0.0,0.868,0.907,0.0,15.274,0.0
1348,SA,1658,3.9387755102,0.886,0.02,0.0,0.87,0.909,0.0,15.274,0.0
1349,SA,1658,4.0,0.888,0.02,0.0,0.873,0.911,0.0,15.274,0.0
1350,SA,1804,1.0,0.605,0.023,0.0,0.582,0.627,0.0,7.755,0.046
1351,SA,1804,1.0612244898,0.607,0.022,0.0,0.583,0.627,0.0,7.755,0.046
1352,SA,1804,1.12244897959,0.609,0.022,0.0,0.585,0.628,0.0,7.755,0.046
1353,SA,1804,1.18367346939,0.611,0.022,0.0,0.588,0.631,0.0,7.755,0.046
1354,SA,1804,1.24489795918,0.612,0.021,0.0,0.59,0.632,0.0,7.755,0.046
1355,SA,1804,1.30612244898,0.614,0.021,0.0,0.594,0.635,0.0,7.755,0.046
1356,SA,1804,1.36734693878,0.616,0.02,0.0,0.597,0.637,0.0,7.755,0.046
1357,SA,1804,1.42857142857,0.618,0.02,0.0,0.598,0.638,0.0,7.755,0.046
1358,SA,1804,1.48979591837,0.62,0.02,0.0,0.601,0.64,0.0,7.755,0.046
1359,SA,1804,1.55102040816,0.621,0.02,0.0,0.603,0.642,0.0,7.755,0.046
1360,SA,1804,1.61224489796,0.623,0.019,0.0,0.604,0.643,0.0,7.755,0.046
1361,SA,1804,1.67346938776,0.625,0.019,0.0,0.607,0.645,0.0,7.755,0.046
1362,SA,1804,1.73469387755,0.627,0.019,0.0,0.609,0.647,0.0,7.755,0.046
1363,SA,1804,1.79591836735,0.628,0.019,0.0,0.611,0.649,0.0,7.755,0.046
1364,SA,1804,1.85714285714,0.63,0.019,0.0,0.612,0.65,0.0,7.755,0.046
1365,SA,1804,1.91836734694,0.632,0.019,0.0,0.615,0.652,0.0,7.755,0.046
1366,SA,1804,1.97959183673,0.634,0.019,0.0,0.615,0.653,0.0,7.755,0.046
1367,SA,1804,2.04081632653,0.635,0.019,0.0,0.617,0.655,0.0,7.755,0.046
1368,SA,1804,2.10204081633,0.637,0.019,0.0,0.618,0.657,0.0,7.755,0.046
1369,SA,1804,2.16326530612,0.639,0.019,0.0,0.619,0.658,0.0,7.755,0.046
1370,SA,1804,2.22448979592,0.64,0.02,0.0,0.62,0.659,0.0,7.755,0.046
1371,SA,1804,2.28571428571,0.642,0.02,0.0,0.621,0.66,0.0,7.755,0.046
1372,SA,1804,2.34693877551,0.643,0.02,0.0,0.623,0.663,0.0,7.755,0.046
1373,SA,1804,2.40816326531,0.645,0.02,0.0,0.624,0.664,0.0,7.755,0.046
1374,SA,1804,2.4693877551,0.647,0.021,0.0,0.626,0.666,0.0,7.755,0.046
1375,SA,1804,2.5306122449,0.648,0.021,0.0,0.628,0.669,0.0,7.755,0.046
1376,SA,1804,2.59183673469,0.65,0.021,0.0,0.628,0.67,0.0,7.755,0.046
1377,SA,1804,2.65306122449,0.651,0.021,0.0,0.629,0.672,0.0,7.755,0.046
1378,SA,1804,2.71428571429,0.653,0.022,0.0,0.631,0.675,0.0,7.755,0.046
1379,SA,1804,2.77551020408,0.654,0.022,0.0,0.633,0.676,0.0,7.755,0.046
1380,SA,1804,2.83673469388,0.656,0.023,0.0,0.634,0.679,0.0,7.755,0.046
1381,SA,1804,2.89795918367,0.658,0.023,0.0,0.634,0.68,0.0,7.755,0.046
1382,SA,1804,2.95918367347,0.659,0.023,0.0,0.636,0.682,0.0,7.755,0.046
1383,SA,1804,3.02040816327,0.66,0.024,0.0,0.637,0.684,0.0,7.755,0.046
1384,SA,1804,3.08163265306,0.662,0.024,0.0,0.638,0.686,0.0,7.755,0.046
1385,SA,1804,3.14285714286,0.663,0.025,0.0,0.64,0.688,0.0,7.755,0.046
1386,SA,1804,3.20408163265,0.665,0.025,0.0,0.64,0.69,0.0,7.755,0.046
1387,SA,1804,3.26530612245,0.666,0.026,0.0,0.64,0.691,0.0,7.755,0.046
1388,SA,1804,3.32653061224,0.668,0.026,0.0,0.642,0.693,0.0,7.755,0.046
1389,SA,1804,3.38775510204,0.669,0.027,0.0,0.643,0.695,0.0,7.755,0.046
1390,SA,1804,3.44897959184,0.671,0.027,0.0,0.644,0.698,0.0,7.755,0.046
1391,SA,1804,3.51020408163,0.672,0.028,0.0,0.646,0.701,0.0,7.755,0.046
1392,SA,1804,3.57142857143,0.673,0.028,0.0,0.649,0.705,0.0,7.755,0.046
1393,SA,1804,3.63265306122,0.675,0.029,0.0,0.65,0.706,0.0,7.755,0.046
1394,SA,1804,3.69387755102,0.676,0.029,0.0,0.652,0.709,0.0,7.755,0.046
1395,SA,1804,3.75510204082,0.677,0.029,0.0,0.652,0.709,0.0,7.755,0.046
1396,SA,1804,3.81632653061,0.679,0.03,0.0,0.653,0.712,0.0,7.755,0.046
1397,SA,1804,3.87755102041,0.68,0.03,0.0,0.654,0.714,0.0,7.755,0.046
1398,SA,1804,3.9387755102,0.681,0.031,0.0,0.654,0.714,0.0,7.755,0.046
1399,SA,1804,4.0,0.683,0.031,0.0,0.654,0.716,0.0,7.755,0.046
